"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
9500,3/31/2024 0:00:00,4533,4/29/2024 10:17:34 PM,8108869,494494,0,433404075,0,390271170,390271170,0,1124359,247072,129533,13940,242815201,861,19465367,2028217,0,0,0,0,0,0,0,22139,270000,0,0,0,1810742,0,0,0,0,0,0,1650,990,560,615,85140,11761,0,0,0,602705,933859,0,0,0,0,0,0,0,107298024,0,0,0,2693568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669669,0,0,0,0,3258269,0,0,55070381,24035100,84819130,105062019,91533299,0,39225547,0,0,3788,0,0,0,0,0,0,0,0,0,4702372,0,13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765900,539636,7152601,0,0,0,0,0,8242862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,3/31/2024 0:00:00,4534,4/23/2024 10:14:00 PM,20100,1926,0,1843541,0,1373806,1526634,0,109993,0,0,73,1504986,4,69475,144752,0,0,0,0,0,0,0,296,10000,0,0,0,3893,0,0,0,0,0,1,0,750,925,800,0,130,0,0,0,0,0,0,0,0,0,0,0,0,742242,41410,0,0,24252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,3244,0,152828,28968,0,223768,602596,0,0,272253,0,0,31,0,0,0,0,0,0,0,0,0,44141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,3/31/2024 0:00:00,4545,5/6/2024 10:51:55 AM,7200,407,0,31668731,0,28369699,28369699,0,16242,6859,0,1271,8764621,120,423149,42754,0,0,0,0,0,0,0,2976,10000,0,0,0,27202,0,0,0,0,0,0,1190,1190,395,345,7003,5698,0,0,0,0,805028,0,0,0,0,0,0,0,20998441,452922,0,0,199856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294112,0,0,0,0,29755,0,0,3257483,683458,2257290,2625289,0,0,2816355,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16427,50099,78454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,3/31/2024 0:00:00,4546,4/29/2024 10:11:22 PM,304468,108727,0,70575465,0,56401509,56401509,0,0,0,0,2469,25821746,107,2543542,850,0,0,0,0,0,0,0,4143,9000,0,0,0,138565,0,0,0,0,0,0,990,875,556,628,372,650,0,0,0,0,35468,0,0,0,0,0,0,0,31552855,2216383,0,0,539055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550727,0,0,0,0,230441,0,0,8543866,7998771,4124672,7780777,0,0,11727132,0,0,467,0,0,0,0,0,0,0,0,0,36865,0,2477,0,0,0,0,0,0,0,0,0,0,336135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69652,116181,3729181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,3/31/2024 0:00:00,4549,5/9/2024 2:47:11 PM,5081967,490135,0,237815013,0,222466454,222466454,0,89729,76037,773,8466,168778851,651,11791081,297721,0,0,0,0,0,0,0,13881,143737,0,0,0,726214,0,0,0,0,0,0,1475,1050,640,750,75638,16473,0,0,0,0,7794212,0,0,0,0,0,0,0,68951439,0,0,0,2389485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147253,0,0,0,0,593135,0,0,38373859,4335111,50491133,59505347,42131120,0,18287074,0,0,2870,0,0,0,0,0,0,0,0,0,608057,0,42935,0,0,0,0,0,0,0,0,0,0,7481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598671,139593,8487074,0,0,0,0,0,463133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,3/31/2024 0:00:00,4553,4/25/2024 10:16:49 PM,0,0,0,384653,0,256346,334783,0,316,0,0,19,34590,0,0,316,0,0,0,0,0,0,0,260,500,0,40,0,165,0,0,0,0,0,2,0,1217,0,0,0,0,0,0,0,894,552,0,0,0,0,0,0,0,255794,2112,0,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,0,0,0,0,-7729,0,78437,0,0,0,0,0,0,54212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,3/31/2024 0:00:00,4556,4/18/2024 10:06:04 PM,0,13515,0,41646381,0,37188825,37188825,0,0,0,0,836,11738044,68,1839496,0,0,0,0,0,0,0,0,2878,4200,0,0,0,53288,0,0,0,0,0,0,1190,900,270,400,0,4357,0,0,0,0,0,0,0,0,0,0,0,0,29379124,564508,0,0,192886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366217,0,0,0,0,515222,0,0,6308445,1119494,381762,381762,0,0,3377826,0,0,261,0,0,0,0,0,0,0,0,0,13095,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16041,52143,680969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537,3/31/2024 0:00:00,4560,4/15/2024 10:03:52 PM,1970854,82163,0,71168985,0,64215489,64215489,0,17678,14413,122437,3110,29164679,109,1983794,175052,0,0,0,0,0,0,0,8081,1161000,0,0,16,63472,0,0,0,0,0,0,890,1310,562,778,58772,33930,0,0,0,167919,0,0,0,0,0,0,0,0,44643156,676289,0,0,639790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614280,0,0,0,0,373114,0,0,13667657,0,4992744,5904675,0,0,6586874,0,0,563,0,0,0,0,0,0,0,0,0,422416,0,58602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66447,277635,120865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9554,3/31/2024 0:00:00,4569,4/29/2024 10:09:53 PM,12925,0,0,1758378,0,2295183,2295183,0,0,50654,287,128,791812,28,29000,62939,0,0,0,0,0,0,0,582,2000,0,10000,0,7121,0,0,0,0,0,0,0,1944,0,704,6941,0,0,0,0,27443,0,0,0,0,0,0,0,0,1588592,32814,0,0,23208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24451,0,0,0,0,-1040763,0,0,0,0,306704,706591,0,0,443701,0,0,31,0,0,0,0,0,0,0,0,0,55878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,3/31/2024 0:00:00,4570,4/19/2024 9:12:55 AM,0,0,0,8963507,0,8419443,8419443,0,31805,0,65240,421,3210127,6,65016,97045,0,0,0,0,0,0,0,903,105585,0,0,0,6077,0,0,0,0,0,0,1090,1366,483,472,0,0,0,0,0,0,456364,0,0,0,0,0,0,0,5806833,465000,0,0,100681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86495,0,0,0,0,36957,0,0,1025039,237421,234389,274463,617293,0,269718,0,0,110,0,0,0,0,0,0,0,0,0,214625,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9260,7543,20453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,3/31/2024 0:00:00,4571,4/24/2024 10:20:09 PM,0,2767755,0,148370777,0,114606861,132658285,0,170815,276540,241844,9976,107145321,985,7048175,1033591,0,0,0,0,0,0,0,10904,37267,0,0,0,566021,0,0,0,0,0,4,1150,632,383,405,193063,7900,0,0,0,0,436581,0,0,0,0,0,0,0,39988166,0,0,0,1536135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330778,0,0,0,0,2387179,0,18051424,27288207,3382188,12712958,20503003,18655171,0,19080754,0,0,3645,0,0,0,0,0,0,0,0,0,387707,0,14366,0,0,0,0,0,0,0,0,0,0,33196891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592136,36327,2116281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9566,3/31/2024 0:00:00,4576,4/15/2024 10:04:43 PM,1889490,15079,0,57250887,0,41915913,46055913,0,0,0,0,2155,39546775,158,4438269,15733,0,0,0,0,0,0,0,4946,25000,0,0,0,99161,0,0,0,0,0,17,1040,1433,504,760,34660,28110,0,0,0,0,0,0,0,0,0,0,0,0,26896629,307755,0,0,604161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421392,0,0,0,0,899680,0,4140000,8743246,0,5157687,6276038,0,0,9987539,0,0,639,0,0,0,0,0,0,0,0,0,133919,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116844,30601,533765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9582,3/31/2024 0:00:00,4584,4/30/2024 10:21:06 PM,98228,58254,0,27374420,0,23084939,23084939,0,8754,0,501,1133,10068783,36,612397,77536,0,0,0,0,0,0,0,2118,6500,0,0,92,3877,0,0,0,0,0,0,1099,1275,549,549,17034,40,0,0,0,0,1218049,0,0,0,0,0,0,0,17918344,240405,0,0,219562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215466,0,0,0,0,176835,0,0,3503777,0,362912,444769,0,0,3871804,0,0,267,0,0,0,0,0,0,0,0,0,83821,0,16983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14128,15283,16589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,3/31/2024 0:00:00,4590,5/20/2024 5:14:06 PM,36563442,4610737,0,2460279648,0,2081767711,2081889663,0,6394093,4718379,125830,74630,1384391060,15863,83212963,17781106,0,0,0,0,0,0,0,154805,2138191,0,0,2329779,10398319,0,0,0,0,0,31,1290,1109,626,757,4374618,647039,0,0,0,0,0,0,0,0,0,0,0,0,818529006,0,0,0,18493639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18568022,0,0,0,0,25559602,200000000,121952,285023916,80472378,565312239,685824834,172558871,0,202805272,0,0,21848,0,0,0,0,0,0,0,0,0,28935603,0,1182625,0,0,0,0,0,0,0,0,0,0,63889953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181731,2242303,26001324,0,0,0,0,0,6002259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590,3/31/2024 0:00:00,4591,4/29/2024 10:25:16 PM,0,42865,0,11708763,0,10913098,10913098,0,38708,0,0,359,6202555,109,451446,71542,0,0,0,0,0,0,0,1192,2500,0,0,0,11913,0,0,0,0,0,0,0,1068,483,843,728,0,0,0,0,137980,7218,0,0,0,0,0,0,0,8236910,0,0,0,139281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110256,0,0,0,0,5776,0,0,1452622,226590,989759,989759,0,0,814982,0,0,121,0,0,0,0,0,0,0,0,0,127677,0,0,0,0,0,0,0,0,0,0,0,0,157983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13737,7109,12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604,3/31/2024 0:00:00,4600,4/19/2024 10:04:23 PM,12681378,1895172,0,719325032,0,641152340,641152340,0,399043,242731,84520,23614,535607253,1571,42960881,1099625,0,0,0,0,0,0,0,46676,531000,0,0,18671,2417987,0,0,0,0,0,0,1316,1087,761,940,200336,18297,0,0,0,1222390,0,0,0,0,0,0,0,0,205300197,0,0,0,5413887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868510,0,0,0,0,7357714,0,0,122338028,27229690,135484342,202340511,78480787,0,73709466,0,0,4652,0,0,0,0,0,0,0,0,0,1551339,0,1646,0,0,0,0,0,0,0,0,0,0,65648645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448252,454132,19186488,0,0,0,0,0,558318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9607,3/31/2024 0:00:00,4602,4/23/2024 10:11:25 PM,0,658810,0,672850802,0,623570735,623570735,0,94754,0,0,11016,278848975,733,10453660,187903,0,0,0,0,0,0,0,17531,22000,0,0,0,2827658,0,0,0,0,0,0,1190,1099,599,599,5625,32822,0,0,0,-306931,0,0,0,0,0,0,0,0,202521425,0,0,0,2914502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5573402,0,0,0,0,5371944,0,0,96257999,28686103,178592877,217589238,62254871,0,57387342,0,0,1469,0,0,0,0,0,0,0,0,0,586226,0,44503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392594,1033590,11335382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613,3/31/2024 0:00:00,4605,4/30/2024 12:05:50 AM,0,595,0,275369,0,230412,230412,0,0,2800,0,17,55182,2,6500,2800,0,0,0,0,0,0,0,391,1173,0,0,0,313,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,186106,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946,0,0,0,0,6108,0,0,0,0,40990,44306,0,0,38232,0,0,0,0,0,0,0,0,0,0,0,0,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,3/31/2024 0:00:00,4610,5/21/2024 11:28:36 AM,145188,6520,0,54653203,0,43798976,44058233,0,84983,0,0,2301,25105775,645,2177471,220021,0,0,0,0,0,0,0,4223,6000,0,0,0,265083,0,0,0,0,0,2,1499,1800,749,749,61859,44372,0,0,0,0,0,0,0,0,0,0,0,0,15878796,0,0,0,368127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401402,0,0,0,0,177166,0,259257,4030221,4105143,12161852,15384092,4400724,0,9376816,0,0,192,0,0,0,0,0,0,0,0,0,642991,0,38517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58836,73017,528390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,3/31/2024 0:00:00,4619,4/26/2024 10:16:05 PM,3655801,14479,0,125505672,0,107237676,107237676,0,72557,103618,0,3827,49648186,145,3323111,273639,0,0,0,0,0,0,0,8242,29000,0,0,1785,110095,0,0,0,0,0,0,1400,1425,599,619,35454,2563,0,0,0,654024,0,0,0,0,0,0,0,0,50799757,0,0,0,929624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100151,0,0,0,0,1116381,0,0,39314832,4436978,6838408,7311105,5146931,0,18830729,0,0,622,0,0,0,0,0,0,0,0,0,373979,0,30177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131824,236627,325551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,3/31/2024 0:00:00,4620,4/26/2024 10:06:53 PM,7030611,978712,0,240737807,0,208069742,208069742,0,349021,21658,3515,11716,153680554,565,11763118,559971,0,0,0,0,0,0,0,24616,489634,0,0,0,509760,0,0,0,0,0,0,805,1256,511,681,180972,81029,0,0,0,80304,16082922,0,0,0,0,0,0,0,96697403,0,0,0,3178973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097956,0,0,0,0,4430208,0,0,42131005,4046143,30669246,35507629,11320323,0,31513146,0,0,1817,0,0,0,0,0,0,0,0,0,2466538,0,237694,0,0,0,0,0,0,0,0,0,0,55059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467944,190676,9708497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
