"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
5380,3/31/2024 0:00:00,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120030248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000,16000000,0,0,262892,0,0,110572784,0,0,5531728,7412,15703955,24838719,7620658,141827272,0,0,0,0,0,799697,0,1283,0,0,0,0,0,59911,0,1383445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,11,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27731394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17311221,0,0,0,0,0,12892,0,0,17324113,464464732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,3/31/2024 0:00:00,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467675,0,0,0,0,0,0,0,0,0,0,0,0,35841523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485000,0,0,0,17728713,0,0,302043,250044,3220159,3040228,1402051,6284380,0,0,0,0,0,246005,0,451,0,0,0,0,0,14760,0,29880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,11,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024764,0,0,0,0,0,0,0,0,2024764,100463158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,3/31/2024 0:00:00,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33862637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,23671098,0,0,0,0,0,7934326,1504193,28575371,0,0,0,0,0,264664,0,157,0,0,0,0,0,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,191,10,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42531020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,6,9217,0,582,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171803,0,0,0,0,0,0,0,0,5171803,95086455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,3/31/2024 0:00:00,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50210935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23346982,0,0,724728,361442,2986515,580750,446007,10424565,0,0,0,0,0,1109516,0,140,0,0,0,0,0,18557,0,252158,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,399,34,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32654436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82726,0,0,0,0,16,109904,0,53493,600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962864,0,0,0,0,0,0,0,0,3962864,92125327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,3/31/2024 0:00:00,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13826424,0,0,0,0,0,0,0,0,0,0,0,0,127715285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66575395,0,0,4130267,152425,16140976,8202593,380998,29641517,0,0,0,0,0,1196634,0,595,0,0,0,0,0,50279,0,1979473,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,1641,21,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412,0,5633,0,0,18,34713,0,59470,23785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10098870,0,0,0,0,0,0,0,0,10098870,306720995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,3/31/2024 0:00:00,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27232313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850545,0,0,96724,162822,858746,128046,0,0,0,0,0,0,0,165241,0,192,0,0,0,0,0,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,532,14,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10297540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942650,0,0,0,0,0,0,0,0,942650,35958623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,3/31/2024 0:00:00,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40874436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18501292,0,0,463011,144398,1736577,1875326,370583,9433362,0,0,0,0,0,788223,0,150,0,0,0,0,0,10232,0,18688,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,446,27,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17171,4566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055106,0,0,0,0,0,0,0,0,2055106,73139660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,3/31/2024 0:00:00,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664985,0,0,0,0,0,0,0,0,0,0,0,0,39626381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,6002435,0,0,0,0,1820014,520711,100688,4637205,0,0,0,0,0,935645,0,112,0,0,0,0,0,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,79,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15277630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318,0,0,0,0,1,10318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493046,0,0,0,0,0,0,0,0,4493046,60962463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,3/31/2024 0:00:00,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038641,0,0,0,0,0,0,0,0,0,0,0,0,40422114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,20000000,4000000,0,1992000,0,0,0,14474448,0,0,465719,428434,6211508,8613897,58420,9849034,0,0,0,0,0,1436104,0,164,0,0,0,0,0,13998,0,15879,0,0,0,0,0,0,0,0,0,0,0,0,0,668,4429,14,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416523,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,0,0,0,0,0,0,20029,0,0,0,0,13,36685,0,41832,2097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9975646,0,0,0,0,0,0,0,0,9975646,114582390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,3/31/2024 0:00:00,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87561,0,0,0,0,0,0,0,0,0,0,0,0,134548023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,5105000,0,0,0,53250852,0,0,3259982,4172638,12209643,8462568,4003237,15167940,0,0,0,0,0,453378,0,2806,0,0,0,0,0,47098,0,99131,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,343,13,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5512069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12198,0,9268,0,6547,19,90279,0,68698,10123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6452218,0,0,0,0,0,0,0,0,6452218,254007691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,3/31/2024 0:00:00,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730568557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13824840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644162866,70000000,1000000,0,0,0,0,0,763097931,0,0,13123808,66576907,171346473,98107136,40570141,864388603,0,0,0,0,0,14557323,0,31319,0,0,0,0,0,445281,0,1520847,0,0,0,0,0,0,0,0,0,0,0,0,0,35918,6566,52,102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91389450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358021,0,0,0,0,75,460939,0,362651,62773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564062655,0,0,0,0,0,0,0,0,564062655,2809848553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,3/31/2024 0:00:00,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15743863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512232,0,0,323240,14511,1399967,2711125,286048,4746797,0,0,0,0,0,220139,0,142,0,0,0,0,0,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,72,14,32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389112,0,0,0,0,0,0,0,0,1389112,34398436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,3/31/2024 0:00:00,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61023,0,14,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,3/31/2024 0:00:00,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32332310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,0,0,0,13814347,0,0,885578,17948,2593028,1886558,91369,13824205,0,0,0,0,0,752468,0,277,0,0,0,0,0,9769,0,288206,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1099,18,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3311,0,8828,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5402539,0,0,0,0,0,0,0,0,5402539,66711450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,3/31/2024 0:00:00,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125020,0,36,0,0,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,12,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60179,0,0,0,0,0,0,0,0,60179,8095201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,3/31/2024 0:00:00,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852329549,0,0,0,0,0,0,0,0,0,0,0,0,34696243082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499141752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396800000,0,4065000000,0,0,0,0,0,31614127138,0,0,1637863902,1724504875,9620355774,4657984757,2626712898,24053981269,0,0,0,0,0,78322030,0,455617,0,0,0,0,0,29940015,0,315090264,0,0,0,0,0,0,0,0,0,0,0,0,0,4512691,1261840,423,42024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712137520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591513692,0,43812,0,0,82180,815188163,0,575377044,39536504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13359220693,0,0,0,0,0,0,0,0,13359220693,138059262185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,3/31/2024 0:00:00,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406568,0,0,0,0,0,0,0,0,0,0,0,0,3472583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,1012848,0,0,0,0,0,0,0,0,0,0,0,0,0,129290,0,10,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,8,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286320,0,0,0,0,0,0,0,0,286320,5877030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,3/31/2024 0:00:00,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53103,0,0,0,0,0,0,0,0,0,0,0,0,35479643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,20396454,0,0,0,0,466799,3675330,1126624,12418804,0,0,0,0,0,1967557,0,160,0,0,0,0,0,15842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,38,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18003498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787369,0,0,0,0,0,0,0,0,787369,72857390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,3/31/2024 0:00:00,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480519,0,0,0,0,0,0,0,0,0,0,0,0,183685287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106172434,0,0,2465135,241790,16061592,48803411,2363493,36726198,0,0,0,0,0,213569,0,4712,0,0,0,0,0,70128,0,468145,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,4753,17,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21677,0,0,0,0,13,38409,0,25733,11131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30304583,0,0,0,0,0,0,0,0,30304583,403064325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,3/31/2024 0:00:00,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57748677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15563842,0,0,4519476,1536969,12537147,10043482,847883,0,0,0,0,0,0,714786,0,510,0,0,0,0,0,13100,0,192153,0,0,0,0,0,0,0,0,0,0,0,0,0,569,654,32,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,0,0,0,0,1,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546153,0,0,0,0,0,0,0,0,2546153,107500839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,3/31/2024 0:00:00,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64164,0,0,0,0,0,0,0,0,0,0,0,0,34293216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17146490,0,0,0,0,1071426,658027,495615,11620820,0,0,0,0,0,742168,0,87,0,0,0,0,0,8508,0,108197,0,0,0,0,0,0,0,0,0,0,0,0,0,817,243,14,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31639501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38462,0,12819,0,0,11,65917,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173372,0,0,0,0,0,0,0,0,2173372,67735714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,3/31/2024 0:00:00,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162736709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415000000,0,0,0,0,0,0,0,592139013,0,0,41757907,3639882,179356753,204742348,15973305,543485215,0,0,0,0,0,1518178,0,29956,0,0,0,0,0,612016,0,17350461,0,0,0,0,0,0,0,0,0,0,0,0,0,46671,24915,22,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411742,0,2868,0,0,565,2472419,0,1710244,187247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200418433,0,0,0,0,0,0,0,0,200418433,2960463822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
