"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
951,3/31/2024 0:00:00,477,0,0,0,0,23718945,185119,0,26767023,0,23718945,185119,0,0,0,0,1,0,0,0,0,92023,3,0,0,0,0,0,0,0,167487,0,127574,0,0,0,0,0,0,0,0,0,0,0,38799,0,0,0,0,0,0,0,0,123938,5345,11007,55160,3586,9440,28499,0,0,0,0,567,7650,5780721,0,0,1798027,0,0,0,0,662884,353196,0,0,140953,0,84,1185,62,2310,217,112,3970,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,295061,0,184372,41492,0,192619,0,0,0,0,0,0,0,0,0,0,227784,3858458,0,0,0,0,0,0,0,0,0,0,2816717,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178000,0,0,300938,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,3/31/2024 0:00:00,482,0,0,0,0,282089794,19044654,2616732,337930616,0,282089794,19044654,2616732,0,0,0,68,0,0,0,0,62023,2,0,0,0,0,0,0,0,3310066,0,1069877,0,0,0,0,0,0,0,0,0,0,0,375642,0,0,0,0,0,0,0,0,1975655,11972,188114,237325,83540,258281,452996,0,0,0,0,15205,148334,42595279,0,0,59214859,0,0,0,0,10376050,8330283,0,0,-668,0,763,16759,446,28011,75,911,46965,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,0,0,0,4379943,0,1003992,485493,0,1321733,0,525000,497,0,0,0,0,0,0,0,5870521,56845148,0,0,0,0,0,0,0,0,0,0,31312105,927,0,1023137,0,65828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,59373448,0,0,0,0,0,0,0,0,0,22451066,0,0,1517327,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,3/31/2024 0:00:00,485,0,0,0,0,69703209,1857416,1030766,75002895,0,69703209,1857416,1030766,0,0,0,15,0,0,0,0,122023,2,0,0,0,0,0,0,0,530709,0,148766,0,0,0,0,0,0,0,0,0,0,0,68574,0,0,0,0,0,0,0,0,439029,1423,50650,90825,2696,29740,105713,0,0,0,0,3213,6676,4644413,0,0,2512962,0,0,0,0,2246185,4498512,0,0,0,0,385,2703,163,5214,0,252,8717,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,679475,0,177734,175758,0,-88654,0,112890,0,0,0,0,0,0,0,0,859030,4002897,0,0,0,0,0,0,0,0,0,0,5640156,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,0,0,169394,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,3/31/2024 0:00:00,486,0,0,0,0,257276593,135141,108191,280640061,0,257276593,135141,108191,0,0,0,0,0,0,0,0,92023,2,0,0,0,0,0,0,0,1388822,0,968220,0,0,0,0,0,0,0,0,0,0,0,328308,0,0,0,0,0,0,0,0,1021513,56412,128854,733767,17541,74442,147093,0,0,0,0,13000,33120,39492045,0,0,24693581,0,0,0,0,0,9013284,0,0,0,0,1185,18193,0,18420,8,86,37892,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0,0,2357042,0,803007,436371,0,467936,0,900000,0,0,0,0,0,269399536,0,0,1271105,41183546,0,0,0,0,0,0,0,0,0,0,27898288,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41767327,0,0,294444,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,3/31/2024 0:00:00,489,0,0,0,0,42691654,546448,0,52738954,0,42691654,546448,0,0,0,0,1,0,0,0,0,122021,3,0,0,0,0,0,0,0,319716,0,352881,0,0,0,0,0,0,0,0,0,0,0,42430,0,0,0,0,0,0,0,0,213330,17658,10117,40853,-15906,28340,226592,0,0,0,0,2262,-11863,2948911,0,0,5029472,0,0,0,0,1571130,806543,0,0,0,0,23,3175,52,5652,0,121,9023,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,672597,0,12831,94570,0,63114,0,420692,0,0,0,0,0,0,0,0,206445,25031050,0,0,0,0,0,0,0,0,0,0,8111527,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136606,0,0,1136606,3500000,0,0,47406,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,3/31/2024 0:00:00,494,0,0,0,0,8191712,0,0,9991297,0,8191712,0,0,0,0,0,18,0,0,0,0,92023,3,0,0,0,0,0,0,0,82888,0,22737,0,0,0,0,0,0,0,0,0,0,0,4813,0,0,0,0,0,0,0,0,35660,260,3049,16544,39,4558,5171,0,0,0,0,0,11261,1747533,0,0,1940162,0,0,0,0,696330,410739,0,0,0,0,1,359,34,1158,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,105625,0,3183,6114,0,22105,0,50421,37,0,0,0,0,0,0,0,36676,823861,0,0,0,0,0,0,0,0,0,0,1664615,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,3/31/2024 0:00:00,495,0,0,0,0,103893224,184545,11678,119291050,0,103893224,184545,11678,0,0,0,5,0,0,0,0,92023,2,0,0,0,0,0,0,0,447582,0,468504,0,0,0,0,0,0,0,0,0,0,0,211728,0,0,0,0,0,0,0,0,423468,8831,80461,156234,38310,52016,114496,0,0,0,0,0,5691,8094500,0,0,6910249,0,0,0,0,929491,1572136,0,0,0,0,83,4939,154,8485,0,584,14245,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,916086,0,239291,53767,0,192103,0,0,25001,0,0,0,0,0,0,0,2200557,8686029,0,0,0,0,0,0,0,0,0,0,12964702,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8995,0,0,0,0,0,0,0,0,0,4554600,0,0,583804,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,3/31/2024 0:00:00,500,0,0,0,0,149052294,0,0,171350313,0,149052294,0,0,0,0,0,45,0,0,0,0,62023,2,0,0,0,0,0,0,0,1406729,0,652935,0,0,0,0,0,0,0,0,0,0,0,187297,0,0,0,0,0,0,0,0,472005,1452,46075,101602,69175,127077,256907,0,1743,0,0,7500,-71039,43310827,0,0,25101438,0,0,0,0,4106346,257596,0,0,0,0,118,4624,146,10435,923,781,17027,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2059664,0,222047,607012,0,326202,0,182684,0,0,0,0,0,0,0,0,1565847,40794847,0,0,0,0,0,0,0,0,0,0,22357842,1303,0,0,0,96288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,38092362,0,0,0,0,0,0,0,0,0,24207953,0,0,74182,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,3/31/2024 0:00:00,509,0,0,0,0,209831639,10089242,1145961,237381496,0,210831980,10089242,1145961,0,0,0,106,0,0,0,0,92023,3,0,0,0,0,0,0,0,1757463,0,403720,0,0,0,0,0,0,0,0,0,0,0,397505,0,0,0,0,0,0,0,0,1301861,-2542,168634,385551,77597,83559,373508,0,0,0,0,10953,15522,25112474,0,0,12370903,0,0,0,0,1384669,5340224,0,0,0,15000,1031,9537,293,26894,2121,808,40688,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,0,0,0,0,2161183,0,641163,176797,0,210906,895177,2058,6,0,0,0,0,0,0,0,1784490,17299512,0,0,0,0,0,0,0,0,-714949,0,25119540,1054,0,3941756,0,91200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2053021,0,0,0,0,0,0,0,0,0,33582897,0,0,2483567,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,3/31/2024 0:00:00,512,0,0,0,0,180961435,991751,416960,189918070,0,180961435,991751,416960,0,0,0,30,0,0,0,0,122023,2,0,0,0,0,0,0,0,1262714,0,458616,0,0,0,0,0,0,0,0,0,0,0,368856,0,0,0,0,0,0,0,0,926875,20694,138108,492452,34993,131014,63724,0,0,0,0,0,15054,36686783,0,0,8702688,0,0,0,0,6761247,1034378,0,0,0,535000,386,7551,195,19421,0,745,28298,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,1721330,0,941806,11797,0,757617,0,375472,0,0,0,0,0,0,188250842,0,1248550,11624106,0,0,0,0,0,0,0,0,-1948042,0,11160050,593,0,0,0,228900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,12938560,0,0,0,0,0,0,0,0,0,9314052,0,0,6857148,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,3/31/2024 0:00:00,513,0,0,0,0,1939098824,22186922,9177550,2580416175,0,1962520824,28229922,9177550,0,0,0,119,0,0,0,0,122023,2,0,0,0,0,0,0,0,27058281,0,1805404,0,0,0,0,0,0,0,0,0,0,0,5617918,0,0,0,0,0,0,0,0,16305120,401276,2237052,7254246,613492,1034465,1235242,0,0,0,0,92001,711018,439772276,0,0,134340848,0,0,0,0,54760981,21049248,0,0,114922,0,4106,135600,5165,152602,4036,7903,309418,0,0,0,0,0,0,0,0,0,0,0,0,0,547,25,0,0,0,0,0,0,28863685,0,13164049,3766218,0,6052604,0,3684149,632507,0,0,0,0,0,0,0,43691959,169480457,0,0,0,0,0,0,0,0,0,0,301213221,1165,0,429355392,0,215633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026,378160359,0,0,0,0,0,110738095,62809524,68232143,241779762,794132361,0,0,62813678,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,3/31/2024 0:00:00,521,0,0,0,0,48631630,1674950,0,64727010,0,48631630,1674950,0,0,0,0,63,0,0,0,0,122022,2,0,0,0,0,0,0,0,551240,0,234277,0,0,0,0,0,0,0,0,0,0,0,43996,0,0,0,0,0,0,0,0,196867,26794,22477,144747,2458,33622,25238,0,0,0,0,0,1862,12086201,0,0,17733566,0,0,0,0,933263,5689292,0,0,0,0,375,3061,94,6640,0,0,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,785517,0,88790,224125,0,103117,0,50211,0,0,0,0,0,0,0,0,1433052,8161289,0,0,0,0,0,0,0,0,0,0,13951898,2155,0,0,0,21654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,3/31/2024 0:00:00,524,0,0,0,0,1001572221,20223159,3611568,1624010040,0,1171740795,82486159,6836568,0,0,0,1091,0,0,0,0,122023,2,0,0,0,0,0,0,0,19617307,0,2911860,0,0,0,0,0,0,0,0,0,0,0,3968337,0,0,0,0,0,0,0,0,6562603,79897,511921,1310090,339594,1344409,1836674,0,3877,0,0,72515,191744,370714556,0,0,135877799,0,0,0,0,16420599,100254326,0,0,-102427,466442,6989,46590,1643,127443,24,700,183478,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2,0,0,0,0,0,0,22529167,0,4720213,11768763,0,552293,0,525000,14116,0,21000000,0,0,0,0,1564254183,6415643,89141904,0,0,0,0,0,0,0,0,0,0,108781595,694,0,11618476,0,1859527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24467,507678680,0,0,0,0,0,126911040,125000000,0,251911040,725365475,0,0,14902904,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,3/31/2024 0:00:00,527,0,0,0,0,89658806,1126327,321270,102219936,0,89658806,1126327,321270,0,0,0,6,0,0,0,0,122023,3,0,0,0,0,0,0,0,503288,0,402473,0,0,0,0,0,0,0,0,0,0,0,62213,0,0,0,0,0,0,0,0,303899,4585,44534,167706,12729,5507,63411,0,0,0,0,0,8654,7859283,0,0,1713059,0,0,0,0,2174142,3016587,0,0,0,0,662,3659,363,7505,57,509,12755,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,905761,0,142819,282373,0,153784,0,50000,0,0,0,0,0,0,0,0,772419,7158059,0,0,0,0,0,0,0,0,0,0,10947676,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10412852,0,0,87631,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1059,3/31/2024 0:00:00,530,0,0,0,0,5989720,0,0,6932513,0,5989720,0,0,0,0,0,6,0,0,0,0,72023,2,0,0,0,0,0,0,0,47103,0,31008,0,0,0,0,0,0,0,0,0,0,0,4718,0,0,0,0,0,0,0,0,66387,617,462,21786,180,1239,1320,0,0,0,0,0,583,115519,0,0,299629,0,0,0,0,0,1091387,0,0,0,-3035,0,61,0,1493,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,78111,0,1838,4893,0,-21356,5333,0,268,0,0,0,0,0,0,0,0,264560,0,0,0,0,0,0,0,0,0,0,932573,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132552,0,0,0,0,0,0,0,0,0,370000,0,0,679237,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,3/31/2024 0:00:00,532,0,0,0,0,19872132,0,0,24771025,0,21622132,0,0,0,0,0,3,0,0,0,0,32023,3,0,0,0,0,0,0,0,320277,0,6922,0,0,0,0,0,0,0,0,0,0,0,85637,0,0,0,0,0,0,0,0,267276,2055,34089,36679,9726,9952,97327,0,0,0,0,0,605,12125111,0,0,2659153,0,0,0,0,0,1080513,0,0,1102,0,33,2194,17,931,0,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,327199,0,298478,87189,0,80779,1476,19946,0,0,0,0,0,0,0,0,153238,1087431,0,0,0,0,0,0,0,0,0,0,2748450,1109,0,0,0,94712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997300,0,0,222187,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,3/31/2024 0:00:00,534,0,0,0,0,849330472,49908467,69084040,1540312535,0,986796312,207366074,80283985,0,0,0,389,0,0,0,0,122023,2,0,0,0,0,0,0,0,24890693,0,1200880,0,0,0,0,0,0,0,0,0,0,0,960928,0,0,0,0,0,0,0,0,8151048,282289,577577,2989556,347397,655649,709723,0,0,0,0,53723,148640,48750797,0,0,26288194,0,0,0,0,42297403,112649584,0,0,100,0,5129,49061,1915,84646,0,2442,143972,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,0,0,0,0,0,0,26091573,0,1899693,8907827,0,-1348023,0,525000,0,0,0,0,0,0,0,0,1518321,87613933,0,0,0,0,0,0,0,0,0,0,142332655,920,0,0,0,497433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41300000,59100000,7950000,108350000,408989621,0,0,47632353,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,3/31/2024 0:00:00,536,0,0,0,0,48983318,9667000,0,64649072,0,48983318,9667000,0,0,0,0,7,0,0,0,0,72023,3,0,0,0,0,0,0,0,246691,0,281088,0,0,0,0,0,0,0,0,0,0,0,22623,0,0,0,0,0,0,0,0,194313,1123,14960,29348,10828,36628,-1837,0,0,0,0,2634,22279,2629179,0,0,733811,0,0,0,0,1247716,872020,0,0,0,0,378,2075,0,5237,0,186,7876,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,527779,0,75204,127986,0,149679,0,172570,127890,0,0,0,0,0,0,0,318726,4934341,0,0,0,0,0,0,0,0,0,0,5894195,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,13911,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,3/31/2024 0:00:00,537,0,0,0,0,19014351,1830879,0,22185071,0,19014351,1830879,0,0,0,0,6,0,0,0,0,62023,3,0,0,0,0,0,0,0,153367,0,32193,0,0,0,0,0,0,0,0,0,0,0,35807,0,0,0,0,0,0,0,0,62078,109,4777,74031,403,1162,1794,0,0,0,0,936,2038,2202559,0,0,2673422,0,0,0,0,0,2428778,0,0,0,0,207,1007,27,2261,0,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,185560,0,38410,43634,0,72624,0,30000,0,0,0,0,0,0,0,0,433442,2333200,0,0,0,0,0,0,0,0,-139763,0,1876205,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,3/31/2024 0:00:00,541,0,0,0,0,23960425,1294685,0,27928765,0,23960425,1294685,0,0,0,0,1,0,0,0,0,62023,3,0,0,0,0,0,0,0,183575,0,72464,0,0,0,0,0,0,0,0,0,0,0,22128,0,0,0,0,0,0,0,0,119358,1030,12394,15159,1163,17216,62913,0,1500,0,0,1133,10279,2695302,0,0,5933829,0,0,0,0,631273,1041386,0,0,0,0,58,812,29,2699,0,0,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,256039,0,40186,3963,0,23551,0,121577,147,0,0,0,0,0,0,0,373549,2251919,0,0,0,0,0,0,0,0,0,0,2501707,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,141027,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,3/31/2024 0:00:00,552,0,0,0,0,88424257,209684,33684,98341276,0,88424257,209684,33684,0,0,0,123,0,0,0,0,62023,3,0,0,0,0,0,0,0,641598,0,264711,0,0,0,0,0,0,0,0,0,0,0,169233,0,0,0,0,0,0,0,0,444009,6478,79895,182426,12553,100592,17249,0,0,0,0,4894,13933,7718421,0,0,3238830,0,0,0,0,1566001,6727253,0,0,0,0,32,3577,175,8604,10,317,12715,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,906309,0,197268,67637,0,44911,0,180000,0,0,0,0,0,0,0,0,547565,6720691,0,0,0,0,0,0,0,0,0,0,8612790,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,122556,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
