"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
2003,6/30/2024 0:00:00,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880086,0,0,0,0,0,0,0,0,,0,3840349,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0
2008,6/30/2024 0:00:00,954,0,547393,308490,0,1,0,229941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155000,13793265,5548000,0,0,27496265,0,0,0,26741,0,0,0,26741,0,0,0,0,0,48552842,0,0,0,0,0,0,0,0,01/01/2023,0,56121563,0,0,0,0,0,0,0,0,0,0,0,109889,0,0,0,0,0,0,0,0,0,0
2021,6/30/2024 0:00:00,961,0,0,48641,0,1,0,78627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,9000,0,0,0,0,0,13516031,0,0,0,0,0,0,0,0,01/01/2023,55361,15630979,0,0,0,0,0,0,0,0,0,0,0,1945,0,0,0,0,0,0,0,0,0,0
2024,6/30/2024 0:00:00,962,0,38369756,1967163,0,1,0,1635356,0,0,0,0,0,0,0,0,0,0,0,0,7523209,19140692,13956038,21918818,3558756,66097513,0,0,0,0,0,0,0,-9029439,0,385200,0,0,0,385200,0,0,0,0,0,512561619,0,0,0,0,0,0,0,0,10/01/2023,1010759,551279277,0,0,0,0,0,0,0,0,0,0,0,115178,0,0,0,0,0,0,0,0,0,0
2046,6/30/2024 0:00:00,969,0,0,85148,0,1,0,71246,0,0,0,963996,0,963996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11231698,0,0,0,0,0,0,0,0,01/01/2023,0,12624252,0,0,0,0,0,0,0,0,0,0,0,89233,0,0,0,0,0,0,0,0,0,0
2049,6/30/2024 0:00:00,970,0,0,186142,0,1,0,136797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992989,4982473,0,0,0,6975462,0,0,0,5000,0,0,0,5000,0,0,0,0,0,40226320,0,0,0,0,0,0,0,0,01/01/2023,0,48065835,0,0,0,0,0,0,0,0,0,0,0,3545,0,0,0,0,0,0,0,0,0,0
2051,6/30/2024 0:00:00,972,0,0,1504173,0,1,0,292706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4904000,1628305,0,0,0,6532305,0,0,0,120000,0,0,0,120000,0,0,0,0,0,62033716,0,0,0,0,0,0,0,0,03/01/2023,0,70486717,0,0,0,0,0,0,0,0,0,0,0,240335,0,0,0,0,0,0,0,0,0,0
2056,6/30/2024 0:00:00,975,0,0,170718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7899823,0,0,0,0,0,0,0,0,,0,8481947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,6/30/2024 0:00:00,982,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027778,0,0,0,0,0,0,0,0,,0,7605251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,6/30/2024 0:00:00,983,0,0,380133,0,1,0,135035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592000,3487000,248000,0,0,5327000,0,0,0,0,0,0,0,0,0,0,0,0,0,26962400,0,0,0,0,0,0,0,0,01/01/2023,0,29219219,0,0,0,0,0,0,0,0,0,0,0,75927,0,0,0,0,0,0,0,0,0,0
2098,6/30/2024 0:00:00,994,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114700,0,0,0,0,0,0,0,0,,0,158311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,6/30/2024 0:00:00,995,0,415405878,14129502,11617234,1,0,31254907,0,0,0,0,0,0,0,0,0,0,0,0,170089731,492311,27053771,39670190,5056995,242362997,0,0,0,0,0,0,0,-26340460,0,12273676,0,0,0,12273676,0,0,0,0,0,5481063527,0,0,0,0,0,0,0,0,01/01/2023,13448585,6038744636,0,0,0,0,0,0,0,0,0,0,0,16947188,0,0,0,122,2267004,0,0,0,0,0
2112,6/30/2024 0:00:00,1000,0,0,650616,0,1,0,378467,0,0,0,0,0,0,0,0,0,0,0,0,2207251,6682500,13809019,2302194,0,25000964,0,0,0,0,0,0,0,-2665722,0,204840,0,0,0,204840,0,0,0,0,0,88366014,0,0,0,0,0,0,0,0,01/01/2023,245553,98842961,0,0,0,0,0,0,0,0,0,0,0,67625,0,0,0,0,0,0,0,0,0,0
2115,6/30/2024 0:00:00,1002,0,164929,936549,0,1,0,831935,0,0,0,0,0,0,0,0,0,0,0,0,1001466,0,0,0,0,1001466,2249845,4750000,3000000,3230769,0,13230614,0,-62079,0,250761,0,0,0,250761,0,0,0,0,0,112317445,0,0,0,0,0,0,0,0,01/01/2024,96542,124981639,0,0,0,0,0,0,0,0,0,0,0,441700,0,0,0,62,548328,0,0,0,0,0
2127,6/30/2024 0:00:00,1010,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5980728,0,0,0,0,0,0,0,0,,0,6713380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,6/30/2024 0:00:00,1012,0,12337170,10880228,0,1,0,5484075,0,0,0,0,0,0,179282,0,0,0,1285976,1465258,20701497,17966211,3819731,22266145,10514789,75268374,0,493917,0,0,0,493917,0,-7765883,0,1205504,0,0,0,1205504,0,0,0,0,0,678368288,0,0,0,0,0,0,0,0,04/01/2023,3936515,740165975,0,0,0,0,0,0,0,0,0,0,0,3134370,0,110002,0,0,0,0,0,0,0,0
2141,6/30/2024 0:00:00,1015,0,2611418,724849,0,1,0,892117,0,0,0,0,0,0,0,0,0,0,0,0,1988340,13591375,0,0,0,15579715,29890000,22479000,0,0,0,52369000,0,-920285,0,234883,0,0,0,234883,0,0,0,0,0,126120407,0,0,0,0,0,0,0,0,01/01/2023,-9663,144690734,0,0,0,0,0,0,0,0,0,0,0,242396,0,0,0,0,0,0,0,0,0,0
2155,6/30/2024 0:00:00,1019,0,0,45721,1294,1,0,76826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54036305,0,0,0,0,0,0,0,0,01/01/2023,58931,69360213,0,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0
2157,6/30/2024 0:00:00,1021,0,32714227,8143480,12872549,1,0,7150479,0,0,0,0,4800000,4800000,0,0,0,0,0,0,79332210,29254962,37572734,31668551,2936257,180764715,193597,0,49144,184563,0,427304,0,-12668291,0,2867273,0,0,85575,2952848,0,0,0,0,1296167,644387659,0,0,0,0,0,0,0,0,04/01/2023,815641,716211843,0,0,0,0,0,0,0,0,0,0,0,4029349,0,2090771,-18193,4,1537500,0,0,0,0,0
2158,6/30/2024 0:00:00,1022,0,0,77017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5646408,0,0,0,0,0,0,0,0,,0,6922062,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0
2168,6/30/2024 0:00:00,1024,0,0,215296,0,1,0,43809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,5100,0,0,0,0,0,26063231,0,0,0,0,0,0,0,0,01/01/2023,15000,29588188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,6/30/2024 0:00:00,1028,0,1497474,1287991,0,1,0,2051331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6090000,10995000,550000,0,0,17635000,0,0,0,1334866,0,0,0,1334866,0,0,0,0,0,232342643,0,0,0,0,0,0,0,0,10/01/2023,0,252308768,0,0,0,0,0,0,0,0,0,0,0,249408,0,0,0,0,0,4,14065,0,0,0
2187,6/30/2024 0:00:00,1032,0,2978208,1684268,861992,1,0,1398520,0,0,0,0,0,0,0,0,0,0,0,0,1007590,29988511,37232618,20522004,0,88750723,0,0,0,0,0,0,0,-13604454,0,1281000,0,0,0,1281000,0,0,0,0,0,409216219,0,0,0,0,0,0,0,0,01/01/2023,0,433893676,0,0,0,0,0,0,0,0,0,0,0,1385033,0,0,0,0,0,0,0,0,0,0
2191,6/30/2024 0:00:00,1034,0,164459502,13411672,0,1,0,12150279,0,0,0,0,0,0,0,0,0,0,0,0,66728004,55279893,24980300,11441129,0,158429326,0,0,0,0,0,0,0,-7308872,0,3936737,0,0,0,3936737,0,0,0,0,0,1450353954,4,14948,14948,0,0,0,4,14948,01/01/2023,2725668,1654812504,0,0,0,0,0,0,0,0,0,0,0,2554046,0,0,0,0,0,0,0,0,0,0
2208,6/30/2024 0:00:00,1041,0,0,0,0,0,0,0,575423,0,0,0,0,575423,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,4436633,0,0,0,0,0,0,0,0,,0,6109735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,6/30/2024 0:00:00,1042,0,0,1067492,0,1,0,823023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436113,0,0,0,436113,0,0,0,0,0,127600244,0,0,0,89,648697,629236,0,0,Fiscal Year 2022,0,142331199,0,0,0,0,0,0,0,0,0,0,0,448127,0,0,0,0,0,0,0,0,0,0
2211,6/30/2024 0:00:00,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188060,0,0,0,0,0,0,0,0,,0,1283025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,6/30/2024 0:00:00,1052,0,0,1668861,1195597,1,0,3223449,0,0,0,0,0,0,0,0,0,0,0,0,0,4973786,0,0,0,4973786,47657574,47650972,2304982,5554112,4646686,107814327,0,11212,0,1034789,0,0,0,1034789,0,0,0,0,0,507603875,0,0,0,0,0,0,0,0,04/01/2023,1722887,559495255,0,0,0,0,0,0,0,0,0,0,0,1759715,0,0,0,0,0,0,0,0,0,0
2227,6/30/2024 0:00:00,1053,0,0,1284422,0,1,0,306510,0,0,0,0,0,0,0,0,0,0,0,0,0,299136,798168,0,0,1097304,6156000,12070871,823699,526387,634799,20211754,0,-2696,0,0,2696,0,0,2696,0,0,0,0,0,121724735,0,0,0,0,0,0,0,0,01/01/2023,0,135200124,0,0,0,0,0,0,0,0,0,0,0,317108,0,0,0,0,0,0,0,0,0,2696
2237,6/30/2024 0:00:00,1058,0,2291976,683053,-220320,1,0,253119,0,0,0,0,0,0,0,0,0,0,0,0,974330,2814189,455875,275717,0,4520111,0,0,0,0,0,0,0,-295373,0,106411,0,0,0,106411,0,0,0,0,0,38332840,0,0,0,0,0,0,0,0,01/01/2023,180547,43084514,0,0,0,0,0,0,0,0,0,0,0,144656,0,0,0,0,0,0,0,0,0,0
2246,6/30/2024 0:00:00,1061,0,0,76401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,1136,0,0,0,0,0,0,0,-861,0,0,0,0,0,0,0,0,0,0,0,5531571,0,0,0,0,0,0,0,0,,0,6043570,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0
2252,6/30/2024 0:00:00,1063,0,0,211638,0,1,0,355747,0,0,0,0,0,0,0,0,0,0,0,0,11777,2581585,326776,3723871,2272912,8916921,0,0,0,0,0,0,0,-1587074,0,30000,0,0,0,30000,0,0,0,0,0,94812658,0,0,0,0,0,0,0,0,09/01/2023,0,111143926,0,0,0,0,0,0,0,0,0,0,0,179255,0,0,0,0,0,1,10000,0,0,0
2260,6/30/2024 0:00:00,1066,0,0,145854,0,1,0,122772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36681,0,0,0,36681,0,0,0,0,0,18083249,0,0,0,0,0,0,0,0,01/01/2023,0,19747271,0,0,0,0,0,0,0,0,0,0,0,80716,0,0,0,0,0,0,0,0,0,0
2263,6/30/2024 0:00:00,1068,0,0,529414,0,1,0,347844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185000,2693005,1737180,250000,0,6865185,0,0,0,81000,0,0,0,81000,0,0,0,0,0,36786433,0,0,0,0,0,0,0,0,Fiscal Year 2022,189108,39894908,0,0,0,0,0,0,0,0,0,0,0,29713,0,0,0,0,0,0,0,0,0,0
2275,6/30/2024 0:00:00,1071,0,0,74844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5723169,0,0,0,0,0,0,0,0,,0,6883378,0,0,0,0,0,0,0,0,0,0,0,17450,0,0,0,0,0,0,0,0,0,0
2280,6/30/2024 0:00:00,1074,0,0,209127,0,1,0,92263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77746,0,0,0,77746,0,0,0,20922,0,0,0,20922,0,0,0,0,0,15693058,0,0,0,0,0,0,0,0,01/01/2023,8159,18515970,0,0,0,0,0,0,0,0,0,0,0,44550,0,0,0,0,0,0,0,0,0,0
2285,6/30/2024 0:00:00,1075,0,189189245,4158360,0,1,0,20388461,0,0,0,0,0,0,0,0,0,0,0,0,434540,300430,0,0,0,734970,0,0,0,0,0,0,0,-30412,0,12798138,0,0,0,12798138,0,0,0,0,0,2257395887,0,0,0,0,0,0,0,0,01/01/2023,4942140,2448414146,0,0,0,0,0,0,0,0,0,0,0,15256386,0,0,0,0,0,0,0,0,0,0
2299,6/30/2024 0:00:00,1080,0,502,74280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244000,9458000,747000,0,0,11449000,0,0,0,0,0,0,0,0,0,0,0,0,0,35856119,0,0,0,0,0,0,0,0,,0,40155333,0,0,0,0,0,0,0,0,0,0,0,14779,0,0,0,0,0,0,0,0,0,0
2301,6/30/2024 0:00:00,1081,0,17500000,721490,765093,1,0,294388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47500,0,0,0,47500,0,0,0,0,0,83474253,0,0,0,0,0,0,0,0,Fiscal Year 2020,32169,93718032,0,0,0,0,0,0,0,0,0,0,0,227283,0,0,0,0,0,0,0,0,0,0
2322,6/30/2024 0:00:00,1088,0,0,1284582,0,1,0,583422,0,0,0,0,0,0,0,0,0,0,0,0,9942195,16834737,19460892,10339637,368405,56945866,0,0,0,0,0,0,0,-3668472,0,59042,0,0,0,59042,0,0,0,0,0,170967849,0,0,0,0,0,0,0,0,01/01/2023,193769,194667263,0,0,0,0,0,0,0,0,0,0,0,110035,0,0,2044,0,0,0,0,0,0,0
2346,6/30/2024 0:00:00,1097,0,0,236094,0,1,0,67738,0,0,0,0,0,0,0,0,0,0,0,0,4048825,12305991,240409,0,0,16595225,0,0,0,0,0,0,0,-814386,0,10841,0,0,0,10841,0,0,0,0,0,49283879,0,0,0,0,0,0,0,0,01/01/2023,66824,54156800,0,0,0,0,0,0,0,0,0,0,0,34582,0,0,0,0,0,0,0,0,0,0
2348,6/30/2024 0:00:00,1098,0,0,12093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587632,0,0,0,0,0,0,0,0,,0,5369338,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0
2357,6/30/2024 0:00:00,1104,0,104537,2620599,939032,1,0,7293457,0,0,0,0,0,0,0,0,0,0,0,0,15421888,63037232,90052561,147313694,0,315825376,114285,0,0,0,0,114285,0,-57150145,0,1821250,0,0,0,1821250,0,0,0,0,0,819421834,0,0,0,0,0,0,0,0,03/01/2023,4845940,913080303,0,0,0,0,0,0,0,0,0,0,0,2212520,0,0,0,0,0,0,0,0,0,0
2370,6/30/2024 0:00:00,1110,0,0,52764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8207872,0,0,0,0,0,0,0,0,,0,9745419,0,0,0,0,0,0,0,0,0,0,0,4408,0,0,0,0,0,0,0,0,0,0
2374,6/30/2024 0:00:00,1112,0,0,64050,61338,1,0,14129,0,0,0,0,0,0,0,0,0,0,0,0,8771352,2253775,890630,0,4519514,16435271,0,0,0,0,0,0,0,-2754729,0,2841,0,0,0,2841,0,0,0,0,0,25079013,0,0,0,0,0,0,0,0,06/01/2023,8994,24602178,0,0,0,0,0,0,0,0,0,0,0,5455,0,0,0,0,0,0,0,0,0,0
2384,6/30/2024 0:00:00,1115,0,11318449,1237589,517385,1,0,272870,0,0,0,0,0,0,0,0,0,0,0,0,334344,3474220,9681022,4694895,0,18184481,0,0,0,0,0,0,0,-2411614,0,0,0,0,0,0,0,0,0,0,0,119977225,0,0,0,0,0,0,0,0,10/01/2023,0,129648451,0,0,0,0,0,0,0,0,0,0,0,604915,0,0,0,0,0,0,0,0,0,1617
2394,6/30/2024 0:00:00,1118,0,0,133823,3906,1,0,77639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746818,1871334,1797626,2074323,0,6490101,0,0,0,0,0,0,0,0,0,0,0,0,0,16617248,0,0,0,0,0,0,0,0,09/01/2023,0,18623856,0,0,0,0,0,0,0,0,0,0,0,27152,0,-27808,0,0,0,0,0,0,0,0
2403,6/30/2024 0:00:00,1123,0,0,315863,244866,1,0,874740,0,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,193,1000000,17927500,1000000,0,0,19927500,0,-2,0,297142,0,0,0,297142,0,0,0,0,0,92772610,0,0,0,0,0,0,0,0,01/01/2023,0,105763063,0,0,0,0,0,0,0,0,0,0,0,23269,0,0,0,0,0,0,0,0,0,0
2405,6/30/2024 0:00:00,1124,0,0,504637,13285,1,0,408332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12524427,15166146,2989365,244000,0,30923938,0,0,0,40781,0,0,0,40781,0,0,0,0,0,62128102,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,70955453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,6/30/2024 0:00:00,1127,0,0,17334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152329,0,0,0,0,0,0,0,0,,0,3886934,0,0,0,0,0,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0
2440,6/30/2024 0:00:00,1134,0,26284257,2919532,1592152,1,0,2802253,0,0,0,0,0,0,0,0,0,0,0,0,16435171,3339457,39170958,4144699,3302734,66393020,500000,200000,500000,999000,0,2199000,0,-8150634,0,633565,0,0,0,633565,0,0,0,0,0,457152569,0,0,0,0,0,0,0,0,01/01/2023,525148,493711667,0,0,0,0,0,0,0,0,0,0,0,1703614,0,0,0,0,0,0,0,0,0,0
2441,6/30/2024 0:00:00,1135,0,71729506,5316833,0,1,0,7810461,0,0,0,0,0,0,93371,0,0,0,3595737,3689110,5869156,24990275,22079918,28223050,5548939,86711336,0,0,0,287488,0,287488,0,-10492970,0,4195000,0,0,0,4195000,0,0,0,0,0,1272795596,0,0,0,0,0,0,0,0,10/01/2023,0,1383950635,0,0,0,0,0,0,0,0,0,0,0,8618428,0,0,269788,428,8106769,0,0,0,0,0
2442,6/30/2024 0:00:00,1136,0,0,125139,0,1,0,157495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23929154,0,0,0,0,0,0,0,0,03/01/2023,39295,27768853,0,0,0,0,0,0,0,0,0,0,0,50039,0,0,0,0,0,0,0,0,0,0
2446,6/30/2024 0:00:00,1139,0,0,75146,0,1,0,113141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,6000,0,0,0,0,0,16383487,0,0,0,0,0,0,0,0,01/01/2023,0,19309761,0,0,0,0,0,0,0,0,0,0,0,7778,0,0,0,0,0,0,0,0,0,0
2454,6/30/2024 0:00:00,1142,0,0,315322,0,1,0,221515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21935,0,0,0,21935,0,0,0,0,0,35942917,0,0,0,0,0,0,0,0,01/01/2023,40205,39997056,0,0,0,0,0,0,0,0,0,0,0,26690,0,0,0,0,0,0,0,0,0,0
2460,6/30/2024 0:00:00,1145,0,0,358961,0,1,0,280166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737000,2280000,0,0,0,4017000,0,0,0,40977,0,0,0,40977,0,0,0,0,0,9829340,0,0,0,0,0,0,0,0,01/01/2023,1,10797859,0,0,0,0,0,0,0,0,0,0,0,26329,0,0,0,0,0,0,0,0,0,0
2467,6/30/2024 0:00:00,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606711,0,0,0,0,0,0,0,0,,0,5329209,0,0,0,0,0,0,0,0,0,0,0,10841,0,0,0,0,0,0,0,0,0,0
2493,6/30/2024 0:00:00,1157,0,0,149,0,1,0,252241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966667,1250000,970000,0,3186667,0,0,0,64581,0,0,0,64581,0,0,0,0,0,17059957,0,0,0,0,0,0,0,0,01/01/2023,97058,21344916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,6/30/2024 0:00:00,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298979,0,0,0,0,0,0,0,0,,0,4732775,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0
2498,6/30/2024 0:00:00,1161,0,0,0,0,1,0,440876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920427,0,0,0,0,0,0,0,0,Fiscal Year 2019,0,9358108,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,615,294115,72,153185,0,0,0
2505,6/30/2024 0:00:00,1163,0,0,6157,0,1,0,375667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0,175000,0,0,0,0,0,15047575,0,0,0,0,0,0,0,0,01/01/2024,0,19807390,0,0,0,0,0,0,0,0,0,0,0,74922,0,0,0,0,0,0,0,0,0,0
2507,6/30/2024 0:00:00,1164,0,0,0,0,1,0,27082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,6492152,454048,0,0,13946200,0,0,0,11621,0,0,0,11621,0,0,0,0,0,25302606,0,0,0,0,0,0,0,0,01/01/2023,0,33144465,0,0,0,0,0,0,0,0,0,0,0,11949,0,0,0,0,0,0,0,0,0,0
2508,6/30/2024 0:00:00,1165,0,0,444868,0,1,0,183560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880000,5316000,0,0,0,8196000,0,0,0,-67265,0,0,0,-67265,0,0,0,0,0,77846438,0,0,0,0,0,0,0,0,01/01/2023,71303,89557084,0,0,0,0,0,0,0,0,0,0,0,35263,0,0,0,0,0,0,0,0,0,0
2535,6/30/2024 0:00:00,1178,0,11006,3654405,0,1,0,4161044,0,0,0,0,0,0,0,0,0,0,0,0,13009015,28432889,20898531,0,0,62340434,2739000,4465000,3232000,0,0,10436000,0,-4944901,0,1157304,0,0,0,1157304,0,0,0,0,0,356947155,0,0,0,0,0,0,0,0,07/01/2023,2215075,394147761,0,0,0,0,0,0,0,0,0,0,0,2580860,0,0,0,0,0,0,0,0,0,0
2540,6/30/2024 0:00:00,1181,0,175341843,9522214,5064817,1,0,18560000,33391,0,0,0,0,33391,0,0,0,0,0,0,181519680,67851451,971152,257695,0,250599978,0,665,0,0,0,665,0,-2798953,0,8966719,0,0,0,8966719,0,0,0,0,0,2194574670,0,0,0,0,0,0,0,0,01/01/2023,4697000,2387931033,0,0,0,0,0,0,0,0,0,0,0,6771242,0,0,0,0,0,0,0,0,0,0
2551,6/30/2024 0:00:00,1184,0,2921675935,13423659,6079978,1,0,31886382,0,0,0,0,0,0,0,0,0,0,0,0,29437900,0,0,0,0,29437900,0,0,0,0,0,0,0,273954,0,12981569,0,0,-39011,12942558,0,0,0,0,236221,7668643419,0,0,0,115,682034,647932,0,0,01/01/2023,14633893,9210331239,0,0,0,0,0,1824758,0,0,0,0,0,26450226,0,0,0,4,3256855,0,0,0,0,0
2554,6/30/2024 0:00:00,1185,0,0,29170,0,1,0,51001,0,0,0,0,0,0,0,0,0,0,0,0,0,1983965,0,0,0,1983965,5186527,6856000,940494,0,0,12983021,0,-15518,0,16759,0,0,0,16759,0,0,0,0,0,29240861,0,0,0,0,0,0,0,0,01/01/2023,21032,34199073,0,0,0,0,0,0,0,0,0,0,0,74758,0,0,0,0,0,0,0,0,0,0
