"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
9556,6/30/2024 0:00:00,4571,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,18977334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33226667,0,0,0,0,0,0,0,63026615,0,0,0,0,0,0,0,0,317635,317635,118608671,0,-317635,-317635,0,0,0,0,0,7110410,0,1330778,1330778,0,0,0,0,0,0,0,150838261,1013143,1013143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150838261,0,0,317635,26,5308685,70000,22,5307196,0,0,0,0,0,0,0,20,952147,275032,11568028,345032,89,5328836,861000,0,0,0,0,0,0,69,5776159,826688,11104995,1687688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,22673023,2032720,7185837,108407957,126456835,18048878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9566,6/30/2024 0:00:00,4576,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,52402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40171153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542487,542487,39628666,0,-542487,-542487,0,0,0,0,0,2972965,0,414656,414656,0,0,0,0,0,0,0,57154838,-127831,-127831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57154838,0,0,542487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41570132,45710132,4140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133533
9582,6/30/2024 0:00:00,4584,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,107090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10779288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50732,50732,10728556,0,-50732,-50732,0,0,0,0,0,478770,0,218527,218527,0,0,0,0,0,0,0,27134144,167795,167795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27134144,0,0,50732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22638227,22638227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,6/30/2024 0:00:00,4590,Subm,0,0,0,8331608,5441508,2228600,0,661500,0,0,0,0,0,718415754,0,718415754,329149117,348980551,0,0,661500,39624586,0,0,0,0,351825457,350915689,0,909768,0,61154936,60925519,229417,902090580,0,902090580,14471784,0,715661147,164735336,7222313,56958582,0,56958582,0,2732042,49867671,4358869,0,0,13117731,13117731,1358911824,0,1358911824,1354053,2732042,350915689,715661147,276438294,11810599,85852221,0,85852221,24621185,60531036,700000,0,0,0,0,0,2467311885,2467311885,657592533,353376501,350915689,715661147,336969330,13172099,0,39624586,0,0,0,1258480241.45,70675300.2,175457844.5,536745860.25,336969330,19758148.5,0,118873758,0,0,0,3644206,3644206,4153570,469882,10974,3672714,7349,7349,0,0,5025000,5025000,0,0,5025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12830125,0,0,0,0,469882,10974,12349269,0,12592440.5,0,0,0,234941,8230.5,12349269,0,2480142010,1271072681.95,1519,13117731,1680,263371965,12959070,1092,70004896,1937700,0,0,0,75,4540017,0,357,13908579,2383250,351825457,17280020,410,19922020,4233450,0,0,0,0,0,0,938,41232916,4827850,61154936,9061300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552,412980393,26341320,19227171,2080464288,2080585560,121272,0,0,0,0,8,1064208,8,0,8,1064208,664,0,0,0,0,0,53922596,218,0,0,0,0,0,0,301800000,0,2057397
9590,6/30/2024 0:00:00,4591,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,287815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896707,0,0,0,0,0,0,0,156726,0,0,0,0,0,0,0,0,148958,148958,6160679,0,-148958,-148958,0,0,0,0,0,170927,0,100069,100069,0,0,0,0,0,0,0,11092597,-48889,-48889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092597,0,0,148958,0,0,0,0,0,0,0,0,0,0,0,0,4,256204,0,256204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,256204,0,0,10319779,10319779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604,6/30/2024 0:00:00,4600,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,115025196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269880829,0,0,0,0,0,0,0,67638839,0,0,0,0,0,0,0,0,4445490,4445490,541866013,0,-4445490,-4445490,0,0,0,0,0,39996236,0,5804199,5804199,0,0,0,0,0,0,0,728022972,1358709,1358709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728022972,0,0,4445490,917,116723656,8998600,350,25640799,549110,0,0,0,0,0,0,20,2206213,986000,144570668,10533710,1352,53955467,5528531,17,260291,0,0,0,0,328,10005409,2264258,64221167,7792789,8,189291,0,66,1876398,239000,0,0,0,7,126052,0,2191741,239000,3065,210983576,18565499,13446200,649432583,649432583,0,0,0,0,0,1,515057,0,0,1,515057,86,0,0,0,0,1,42278015,580,0,0,131285,1,0,0,34000000,0,0
9607,6/30/2024 0:00:00,4602,Subm,0,0,0,699900,0,449900,0,250000,0,0,0,0,0,251205295,0,251205295,-11568214,262523509,0,0,250000,0,0,0,0,0,191700249,191508371,0,191878,0,32647697,32647697,0,52530357,0,52530357,340048,0,38652269,13418510,119530,0,0,0,0,0,0,0,0,0,1040564,1040564,275837739,0,275837739,-700516,0,191508371,38652269,46258085,119530,18187368,0,18187368,5521509,12169303,496556,0,0,0,0,0,661641143,661641143,109389287,262797742,191508371,38652269,58427388,866086,0,0,0,0,0,237029452.65,52559548.4,95754185.5,28989201.75,58427388,1299129,0,0,0,0,0,0,0,5975465,0,0,5975465,5594212,5594212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11569677,0,0,0,0,0,0,11569677,0,11569677,0,0,0,0,0,11569677,0,673210820,248599129.65,2114,1040564,665,128949664,1553167,648,62750585,987724,0,0,0,0,0,0,0,0,0,191700249,2540891,415,22097662,4806289,0,0,0,0,0,0,336,10550035,4803110,32647697,9609399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,224347946,12150290,21653897,610220016,610220016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115696773,1748,0,0,0,0,0,0,0,0,0
9613,6/30/2024 0:00:00,4605,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7311,7311,46753,0,-7311,-7311,0,0,0,0,0,7084,0,2484,2484,0,0,0,0,0,0,0,279182,-4827,-4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279182,0,0,7311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233629,233629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,6/30/2024 0:00:00,4610,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5373136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12159591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266354,1266354,24356540,0,-1266354,-1266354,0,0,0,0,0,1213634,0,408092,408092,0,0,0,0,0,0,0,55257886,-858262,-858262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55257886,0,0,1266354,63,8240604,268000,51,3569995,190000,0,0,0,0,0,0,0,0,0,11810599,458000,40,1652704,572250,0,0,0,0,0,0,0,0,0,1652704,572250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,13463303,1030250,612312,44279210,44529292,250082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721819
9639,6/30/2024 0:00:00,4619,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,31974805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29168136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651291,651291,49438288,0,-651291,-651291,0,0,0,0,0,5499712,0,1026015,1026015,0,0,0,0,0,0,0,124629672,374724,374724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124629672,0,0,651291,72,12185347,1135000,72,6627604,0,0,0,0,1,14946,0,16,242773,0,19070670,1135000,29,1645956,250000,0,0,0,0,0,0,12,204817,0,1850773,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,20921443,1385000,1763513,105743619,105743619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,6/30/2024 0:00:00,4620,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,41872862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91629638,0,0,0,0,0,0,0,52949,0,0,0,0,0,0,0,0,445263,445263,156935357,0,-445263,-445263,0,0,0,0,0,19662761,0,2145867,2145867,0,0,0,0,0,0,0,239556175,1700604,1700604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239556175,0,0,445263,338,35873772,719282,329,17815145,2476239,0,0,0,0,0,0,0,0,0,53688917,3195521,17,855422,0,106,3091056,0,0,0,0,266,8062638,716762,12009116,716762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,65698033,3912283,0,206322598,206322598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,6/30/2024 0:00:00,4621,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,34691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19224624,0,0,0,0,0,0,0,19353,0,0,0,0,0,0,0,0,139775,139775,19567096,0,-139775,-139775,0,0,0,0,0,870703,0,195911,195911,0,0,0,0,0,0,0,24808994,56136,56136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24808994,0,0,139775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,462893,0,0,0,0,462893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,462893,0,0,20937269,22428269,1491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,6/30/2024 0:00:00,4631,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,366944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32807650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100737,100737,33553361,0,-100737,-100737,0,0,0,0,0,4047983,0,525122,525122,0,0,0,0,0,0,0,65128172,424385,424385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65128172,0,0,100737,1,159756,0,20,623198,0,0,0,0,0,0,0,0,0,0,782954,0,1,47049,0,1,16445,0,0,0,0,0,0,0,63494,0,1,27817,0,0,0,0,0,0,0,0,0,0,27817,0,24,874265,0,0,54892718,54892718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,6/30/2024 0:00:00,4637,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61092,61092,4158659,0,-61092,-61092,0,0,0,0,0,160579,0,45676,45676,0,0,0,0,0,0,0,6931348,-15416,-15416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6931348,0,0,61092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,310028,0,0,0,0,0,0,0,0,0,0,310028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,310028,0,0,5351840,5351840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681,6/30/2024 0:00:00,4639,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,110825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16260306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180070,180070,23653906,0,-180070,-180070,0,0,0,0,0,1292450,0,484410,484410,0,0,0,0,0,0,0,55972338,304340,304340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55972338,0,0,180070,0,0,0,90,5415513,502500,0,0,0,0,0,0,1,21944,0,5437457,502500,37,2136213,223000,0,0,0,0,0,0,0,0,0,2136213,223000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,7573670,725500,0,50586707,50586707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9715,6/30/2024 0:00:00,4658,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11578980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14645878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44162,44162,24637446,0,-44162,-44162,0,0,0,0,0,2231241,0,428964,428964,0,0,0,0,0,0,0,47807347,384802,384802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47807347,0,0,44162,0,0,0,14,403500,0,0,0,0,0,0,0,0,0,0,403500,0,2,58907,0,0,0,0,0,0,0,212,9573322,1666750,9632229,1666750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,10035729,1666750,9573322,39892568,43578568,3686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9723,6/30/2024 0:00:00,4663,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,25067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8162297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253229,253229,7909068,0,-253229,-253229,0,0,0,0,0,350032,0,287835,287835,0,0,0,0,0,0,0,33675906,34606,34606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33675906,0,0,253229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29253210,29253210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
9759,6/30/2024 0:00:00,4683,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,30883270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333141273,0,0,0,0,0,0,0,9427998,0,0,0,0,0,0,0,0,6605636,6605636,664277002,0,-6605636,-6605636,0,0,0,0,0,100800632,0,6358668,6358668,0,0,0,0,0,0,0,883780670,-246968,-246968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883780670,0,0,6605636,843,165472310,11675368,258,19677563,1212872,0,0,0,0,0,0,7,1341315,0,186491188,12888240,1362,66288191,11326474,0,0,0,0,0,0,1538,75533988,14589977,141822179,25916451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,328313367,38804691,85365514,709554963,724439699,14884736,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1,38840287,439,26538700,300,0,0,0,0,30000000,0,2747040
9776,6/30/2024 0:00:00,4689,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,4258083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24758,24758,4487953,0,-24758,-24758,0,0,0,0,0,585969,0,211542,211542,0,0,0,0,0,0,0,25609387,186784,186784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25609387,0,0,24758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,798654,161049,0,0,0,0,0,0,0,0,0,798654,161049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,798654,161049,160127,22234519,22234519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21236
9777,6/30/2024 0:00:00,4690,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,170946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8110016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,20500,16290024,0,-20500,-20500,0,0,0,0,0,494970,0,288722,288722,0,0,0,0,0,0,0,34539694,268222,268222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34539694,0,0,20500,2,285454,52000,59,7177853,117000,1,209279,0,0,0,0,0,0,0,7672586,169000,0,0,0,0,0,0,0,0,0,11,527922,11065,527922,11065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8200508,180065,0,30742148,30742148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50585
9778,6/30/2024 0:00:00,4691,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13443,13443,5698798,0,-13443,-13443,0,0,0,0,0,128081,0,73604,73604,0,0,0,0,0,0,0,9696398,60161,60161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9696398,0,0,13443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328700,7328700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149541
