"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
12858,6/30/2024 0:00:00,6459,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40743106,0,96053000,0,863075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7131,6908,0,0,7131,6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7131,6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982000,0,0,0,0,3982000,0,0,6908,0,1529962,0,0,0,0,1529962,5518870,0,0,0,0,5518870,0,0,0,0,0,2509198,0,587483,0,0,0,0,0,0,0,10043587,0,0,0,0,0,0,0,0,43069379,1611513,0,0,1611513,0,0,0,3159863,41521029,0,41521029,0,0,0,0,0,0,0,0,0,0,0,0,0
12859,6/30/2024 0:00:00,6460,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465798,50623,0,0,50623,0,0,0,16429,499992,0,499992,0,0,0,0,0,0,0,0,0,0,0,0,0
12873,6/30/2024 0:00:00,6469,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,400000,100000,0,0,800000,0,0,0,0,0,6667,0,0,0,6667,300000,406667,100000,0,0,806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306446,40000,0,0,40000,0,0,0,70213,1276233,0,1276233,0,0,0,0,0,0,0,0,0,0,0,0,0
12877,6/30/2024 0:00:00,6471,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,916005,0,0,61380,61981,0,0,1061380,977986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061380,977986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10134677,6942000,750000,0,0,17826677,0,0,977986,0,0,0,0,0,579867,579867,10623027,6942000,1177655,22505,619343,19384530,0,0,0,0,0,0,0,0,306246,0,0,0,0,0,216000,0,0,0,0,0,17775,0,0,0,7848887,364210,0,0,364210,0,0,0,585432,7627665,0,7627665,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,6/30/2024 0:00:00,6478,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789154,0,21629399,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965000,0,0,0,0,2965000,0,0,0,0,1199300,184900,0,0,0,1384200,4164300,184900,0,0,0,4349200,0,0,0,0,0,0,0,0,0,0,341880,0,0,0,0,2966194,0,1406997,0,259745,0,0,0,0,7434671,426291,0,0,426291,0,0,0,764482,7096480,0,7096480,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,6/30/2024 0:00:00,6480,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19750000,0,0,0,0,19750000,0,0,0,0,0,47701,0,0,0,47701,19750000,47701,0,0,0,19797701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299699,1090907,0,0,1090907,0,0,0,361671,5028935,0,5028935,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,6/30/2024 0:00:00,6482,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367390,1970717,0,0,2367390,1970717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343000,1792000,500000,0,0,4635000,0,0,0,2367390,0,0,0,4527,0,4527,2343000,1792000,2867390,4527,0,7006917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480600,42202,0,0,42202,0,0,0,148630,1374172,0,1374172,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,6/30/2024 0:00:00,6484,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841000,1296000,0,0,0,2137000,0,0,0,0,29354,0,0,0,0,29354,870354,1296000,0,0,0,2166354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267487,7156,0,0,7156,0,0,0,35024,1239619,0,1239619,0,0,0,0,0,0,0,0,0,0,0,0,0
12906,6/30/2024 0:00:00,6488,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995000,947983,0,0,995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399000,3235000,800000,0,0,6434000,0,0,0,995000,0,71900,0,0,0,71900,2648000,4052900,800000,0,0,7500900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766950,25550,0,0,25550,0,0,0,140534,2651966,0,2651966,0,0,0,0,0,0,0,0,0,0,0,0,0
12912,6/30/2024 0:00:00,6492,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425000,290000,0,0,0,1715000,0,0,0,0,0,0,0,0,64320,64320,1425000,290000,0,0,64320,1779320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598110,61622,0,0,61622,0,0,0,101409,1558323,0,1558323,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,6/30/2024 0:00:00,6499,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,2232000,0,0,0,3968000,0,0,0,0,47115,0,0,0,0,47115,1783115,2232000,0,0,0,4015115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832710,97725,0,0,97725,0,0,0,112825,1817610,0,1817610,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,6/30/2024 0:00:00,6506,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676968,0,0,0,0,0,0,0,0,0,0,0,2749966,2646758,0,0,2517948,2310650,0,0,5267914,4957408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210505,119575,0,0,0,0,0,0,0,0,0,0,210505,119575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34222262,32686311,0,39700681,37763294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,200000,0,0,0,1250000,0,0,37763294,0,44200,0,0,0,825969,870169,18542393,18383092,1361455,770554,825969,39883463,0,0,0,0,0,4851500,0,0,0,0,0,0,0,0,1507125,0,6266703,0,0,0,0,0,0,0,19305013,873172,0,0,873172,0,0,0,1543016,18635169,0,18635169,0,0,0,0,0,0,0,0,0,0,0,0,0
12938,6/30/2024 0:00:00,6507,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8593000,7194000,5721000,998000,0,22506000,0,0,0,0,0,157710,0,0,0,157710,8593000,7351710,5721000,998000,0,22663710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611519,218536,0,0,218536,0,0,0,398885,6431170,0,6431170,0,0,0,0,0,0,0,0,0,0,0,0,0
12944,6/30/2024 0:00:00,6511,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875000,4797860,0,0,0,0,0,0,4875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499980,1996000,0,0,0,3495980,0,0,0,4875000,0,68230,0,0,0,68230,4628980,3562230,248000,0,0,8439210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278409,61637,0,0,61637,0,0,0,108161,5231885,0,5231885,0,0,0,0,0,0,0,0,0,0,0,0,0
12956,6/30/2024 0:00:00,6520,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377753,500000,0,0,0,2877753,0,0,0,0,3334,0,0,0,0,3334,2381087,500000,0,0,0,2881087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235508,209225,0,0,209225,0,0,0,81244,1363489,0,1363489,0,0,0,0,0,0,0,0,0,0,0,0,0
12957,6/30/2024 0:00:00,6521,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699592,0,1699592,0,0,37300000,38127060,0,0,0,0,37300000,0,0,0,0,0,0,4441490,3813550,0,0,39107353,33246960,0,0,43548843,37060510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119447,96722,0,0,0,0,0,0,0,0,0,0,119447,96722,0,0,0,0,0,0,5689432,5412476,0,0,0,0,0,49357722,42569708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,0,9000000,0,0,42569708,0,469300,1265087,0,0,0,1734387,11422196,9934962,14515993,17138194,292750,53304095,0,0,0,0,0,3675776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25620145,633673,0,0,633673,0,0,0,2289618,23964200,0,23964200,0,0,0,0,0,0,0,0,0,0,0,0,0
12963,6/30/2024 0:00:00,6523,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982000,0,0,0,0,5982000,0,0,0,0,25500,0,0,0,0,25500,6007500,0,0,0,0,6007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991141,38518,0,0,38518,0,0,0,134170,895489,0,895489,0,0,0,0,0,0,0,0,0,0,0,0,0
12977,6/30/2024 0:00:00,6530,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45716957,0,68734280,0,0,0,12785844,0,0,0,0,17680000,0,0,0,0,0,0,99319220,91460598,0,0,0,0,0,0,99319220,91460598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488000,1488000,0,0,1488000,99319220,91460598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60248000,0,0,0,0,60248000,0,0,91460598,1488000,0,1047700,0,0,3000000,4047700,82825744,39690687,11689038,11963321,11075508,157244298,0,0,0,0,942857,20065484,0,0,0,0,0,0,0,0,19476730,0,21000036,0,0,0,0,0,0,0,92145860,14729218,9680000,0,24409218,0,0,0,7559615,108995463,0,108995463,0,0,0,0,0,0,0,0,0,0,0,0,0
12980,6/30/2024 0:00:00,6532,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12092866,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21307000,21307000,0,0,21307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21307000,0,0,0,0,0,0,5610000,11447000,4250000,0,0,21307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8557254,191450,0,0,191450,0,0,0,519999,8228705,0,8228705,0,0,0,0,0,0,0,0,0,0,0,0,0
13028,6/30/2024 0:00:00,6562,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45780760,45780760,0,0,45780760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45780760,271301,0,0,0,0,271301,12200301,31174317,2677443,0,0,46052061,0,0,0,0,0,0,0,0,137777,0,0,0,0,0,0,0,0,0,0,0,19582,0,0,0,5923600,142078,0,0,142078,0,0,0,618747,5446931,0,5446931,0,0,0,0,0,0,0,0,0,0,0,0,0
13035,6/30/2024 0:00:00,6565,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25190824,0,0,0,0,0,0,0,0,0,0,0,0,0,26774009,25693213,0,0,26774009,25693213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26774009,25693213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25693212,0,1235812,258325,0,0,0,1494137,21205213,3372632,1179666,320156,1109682,27187349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7695299,414054,0,0,414054,0,0,0,670864,7438489,0,7438489,0,0,0,0,0,0,0,0,0,0,0,0,0
13044,6/30/2024 0:00:00,6570,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492000,4190000,748000,0,0,7430000,0,0,0,0,0,0,0,0,11013,11013,2492000,4190000,748000,0,11013,7441013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627235,0,0,0,2819241,102286,0,0,102286,0,0,0,196476,2725051,0,2725051,0,0,0,0,0,0,0,0,0,0,0,0,0
13046,6/30/2024 0:00:00,6572,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,11212,0,0,0,0,11212,111212,0,0,0,0,111212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178763,17337,0,0,17337,0,0,0,5914,190186,0,190186,0,0,0,0,0,0,0,0,0,0,0,0,0
13062,6/30/2024 0:00:00,6580,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949000,450000,75000,0,0,1474000,0,0,0,0,0,0,0,0,0,0,949000,450000,75000,0,0,1474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730377,5887,0,0,5887,0,0,0,14990,1721274,0,1721274,0,0,0,0,0,0,0,0,0,0,0,0,0
13067,6/30/2024 0:00:00,6582,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208062,248000,0,0,0,5456062,0,0,0,0,0,0,0,0,0,0,5208062,248000,0,0,0,5456062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750539,199722,0,0,199722,0,0,0,242299,3707962,0,3707962,0,0,0,0,0,0,0,0,0,0,0,0,0
13102,6/30/2024 0:00:00,6597,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789000,6535154,0,0,6789000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249313,248000,0,0,0,497313,0,0,0,6789000,20443,0,0,0,0,20443,2844756,4462000,0,0,0,7306756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655149,31666,0,0,31666,0,0,0,127045,1559770,0,1559770,0,0,0,0,0,0,0,0,0,0,0,0,0
