"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
4708,6/30/2024 0:00:00,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237965,0,0,0,0,0,0,0,0,0,0,0,0,32930900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9897872,0,0,0,0,2913787,1980840,0,0,0,0,0,0,0,245422,0,273,0,0,0,0,0,9875,0,18728,0,0,0,0,0,0,0,0,0,0,0,0,0,665,573,10,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18194,0,15175,0,7229,22,67690,0,12054,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400380,0,0,0,0,0,0,0,0,400380,47810798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,6/30/2024 0:00:00,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178953,0,0,0,0,0,0,0,0,0,0,0,0,78978464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35131919,0,0,2489018,1664293,19044652,5723265,1946782,16816429,0,0,0,0,0,1326540,0,668,0,0,0,0,0,32224,0,496508,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,1929,26,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16420,0,0,0,0,11,80685,0,115063,42927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804673,0,0,0,0,0,0,0,0,8804673,196581815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,6/30/2024 0:00:00,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53070731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25053107,0,0,58319,34106,3565429,350967,181779,5800631,0,0,0,0,0,36046,0,57,0,0,0,0,0,14815,0,37400,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,305,8,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24335124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,1,305,0,32627,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300465,0,0,0,0,0,0,0,0,2300465,95104803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,6/30/2024 0:00:00,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239124,0,0,0,0,0,0,0,0,0,0,0,0,38744032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16244098,0,0,134541,330341,3042597,1255656,355075,6485493,0,0,0,0,0,824956,0,401,0,0,0,0,0,12415,0,17307,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,681,22,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7020251,0,7570483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,0,21555,0,0,10,46443,0,12584,11558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020251,0,0,0,0,0,0,0,0,7020251,113887104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,6/30/2024 0:00:00,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949403513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78242165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888550000,0,0,0,10091354,0,0,0,1382898827,0,0,76361988,51408916,633548769,352947514,105188407,2639020379,0,0,0,0,0,5641904,0,6636,0,0,0,0,0,1056677,0,6399441,0,0,0,0,0,0,0,0,0,0,0,0,0,22616,12360,32,102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001482,0,0,0,0,204,1485743,0,2457192,97820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931482250,0,0,0,0,0,0,0,0,931482250,9917111211,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
4746,6/30/2024 0:00:00,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923915,0,0,0,0,0,0,0,0,0,0,0,0,112065778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19750000,24000000,0,0,0,0,0,0,35949857,0,0,2161964,1099726,14042899,9784006,954478,36388181,0,0,0,0,0,990489,0,683,0,0,0,0,0,28913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,1016,13,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,1,465,0,7415,573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18280938,0,0,0,0,0,0,0,0,18280938,253634671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,6/30/2024 0:00:00,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777635,0,0,0,0,0,587600,0,0,0,0,0,0,0,14737,0,54,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,77,3,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,1,503,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,6/30/2024 0:00:00,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15932579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774124,0,0,0,0,482811,468747,633200,0,0,0,0,0,0,430586,0,35,0,0,0,0,0,3324,0,184640,0,0,0,0,0,0,0,0,0,0,0,0,0,357,608,8,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3136,0,3588,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87537,0,0,0,0,0,0,0,0,87537,20334546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,6/30/2024 0:00:00,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107901792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55780714,0,0,3400328,2296149,16712743,20810705,593177,23134182,0,0,0,0,0,1366841,0,738,0,0,0,0,0,43771,0,72879,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,580,27,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,0,0,0,0,3,4414,0,31197,3748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18488689,0,0,0,0,0,0,0,0,18488689,248803711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,6/30/2024 0:00:00,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54871761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22549005,0,0,0,0,2025924,609592,0,0,0,0,0,0,0,102341,0,437,0,0,0,0,0,16286,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,2,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569746,0,0,0,0,0,0,0,0,569746,82129055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,6/30/2024 0:00:00,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5375621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426134,0,0,0,767725,0,0,0,0,0,49843,0,0,0,0,0,0,0,142639,0,54,0,0,0,0,0,3070,0,22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,8,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8993039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,6/30/2024 0:00:00,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206251,0,0,0,0,0,0,0,0,0,0,0,0,21429064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239307,0,0,0,0,924020,1126175,8277,0,0,0,0,0,0,722808,0,35,0,0,0,0,0,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759964,0,0,0,0,0,0,0,0,759964,32207550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,6/30/2024 0:00:00,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44169,0,0,0,0,0,0,0,0,0,0,0,0,5288661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056261,0,0,0,0,108583,1519438,39473,3189562,0,0,0,0,0,293481,0,77,0,0,0,0,0,3036,0,110299,0,0,0,0,0,0,0,0,0,0,0,0,0,210,174,7,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9916,0,59395,0,0,9,74044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445687,0,0,0,0,0,0,0,0,1445687,13541544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,6/30/2024 0:00:00,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836655,0,0,0,0,0,1309459,0,0,0,0,0,0,0,457209,0,198,0,0,0,0,0,3802,0,16235,0,0,0,0,0,0,0,0,0,0,0,0,0,641,345,17,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14861164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10099,0,0,0,0,4,21631,0,4954,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216759,0,0,0,0,0,0,0,0,216759,25535564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,6/30/2024 0:00:00,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,25259901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870334,0,0,0,0,0,559576,0,2748095,0,0,0,0,0,283874,0,235,0,0,0,0,0,6170,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,186,194,6,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10874998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9027,0,0,0,0,2,12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742639,0,0,0,0,0,0,0,0,742639,37464982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,6/30/2024 0:00:00,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872980,0,0,0,0,0,0,0,0,0,0,0,0,75144478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32984221,0,0,0,0,1402141,2764066,356798,57262063,0,0,0,0,0,2919020,0,216,0,0,0,0,0,28163,0,85519,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,2980,21,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21381,0,11019,0,0,24,48352,0,36133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5317467,0,0,0,0,0,0,0,0,5317467,176459699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,6/30/2024 0:00:00,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88635,0,9,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,72024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,6/30/2024 0:00:00,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106375063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77064731,0,0,104349,0,3571375,520675,368453,32212999,0,0,0,0,0,1809403,0,2746,0,0,0,0,0,45257,0,879267,0,0,0,0,0,0,0,0,0,0,0,0,0,5409,1943,16,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70659702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61929,0,0,0,0,22,68381,0,64072,10908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14751494,0,0,0,0,0,0,0,0,14751494,252870404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,6/30/2024 0:00:00,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40919299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616269,0,0,52521,0,1043640,36599,0,0,0,0,0,0,0,163356,0,243,0,0,0,0,0,10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,208,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6919357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572828,0,0,0,0,0,0,0,0,1572828,54802450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,6/30/2024 0:00:00,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7340,0,0,0,0,0,0,0,0,0,0,0,0,8033772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480497,0,0,0,0,449831,0,0,0,0,0,0,0,0,1447519,0,26,0,0,0,0,0,2532,0,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,233,306,16,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10592,0,0,14,12488,0,28742,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12519601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,6/30/2024 0:00:00,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44438,0,48,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,6/30/2024 0:00:00,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115393102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9885846,0,60000000,0,0,0,0,0,61104293,0,0,713150,101811,7615175,6920584,872572,27271011,0,0,0,0,0,158718,0,1313,0,0,0,0,0,49588,0,62667,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,4515,6,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,60000000,0,0,0,0,0,0,0,0,0,52095,0,0,0,0,46,96050,0,71929,14372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296313,0,0,0,0,0,0,0,0,13296313,264048025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
