"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
7072,6/30/2024 0:00:00,3217,7/26/2024 11:16:23 PM,502380,24161,0,20818507,0,18587584,18587584,0,0,0,0,871,16413570,129,3291582,48485,0,0,0,0,0,0,0,3090,10000,0,0,0,30025,0,0,0,0,0,0,0,1008,552,601,4193,2256,0,0,0,215549,426311,0,0,0,0,0,0,0,10349822,271740,0,0,427155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194223,0,0,0,0,92724,0,0,6032943,320049,13626,1153101,213053,0,1650910,0,0,520,0,0,0,0,0,0,0,0,0,174538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54398,9960,184487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,6/30/2024 0:00:00,3226,7/24/2024 10:06:15 PM,16092,0,0,33301951,0,28266227,28266227,0,27866,0,0,2201,13997400,319,3244793,67074,0,0,0,0,0,0,0,2165,3500,0,0,0,4797,0,0,0,0,0,0,1500,899,624,674,61706,34027,0,0,0,0,0,0,0,0,0,0,0,0,16638410,143396,0,0,568198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279929,0,0,0,0,227236,0,0,7442703,589038,891394,1129054,2392494,0,4665092,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37750,67749,74462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,6/30/2024 0:00:00,3228,7/18/2024 10:17:18 PM,8106913,3270973,0,589657772,0,509511781,509511781,0,603962,105962,0,30716,343347955,5618,77159483,1772725,0,0,0,0,0,0,0,44156,61000,0,0,0,5838350,0,0,0,0,0,0,1639,1357,609,709,1514249,456682,0,0,0,0,0,0,0,0,0,0,0,0,125616987,0,0,0,11868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594969,0,0,0,0,13208444,0,0,99235795,24339705,164015353,185568394,69389290,0,69034424,0,0,7957,0,0,0,0,0,0,0,0,0,1944606,0,83032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353394,119990,11398465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,6/30/2024 0:00:00,3234,8/6/2024 12:58:58 PM,2009359,74929,0,142857099,0,127894316,127894316,0,1783,6264,7577,3867,76246924,284,8698117,33539,0,0,0,0,0,0,0,6389,44319,0,0,49,797527,0,0,0,0,0,0,725,1150,624,624,88576,7349,0,0,0,0,0,0,0,0,0,0,0,0,31998906,0,0,0,1545278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304017,0,0,0,0,1465665,0,0,24391077,3614567,26008038,29709990,35737656,0,13218606,0,0,765,0,0,0,0,0,0,0,0,0,456137,0,54052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392556,165825,2652146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,6/30/2024 0:00:00,3239,7/16/2024 10:13:00 PM,7177,0,0,15721503,0,13443014,13443014,0,54600,0,0,524,10088499,56,964804,56476,0,0,0,0,0,0,0,1800,2500,0,0,0,134482,0,0,0,0,0,0,0,1100,575,675,30309,1850,0,0,0,0,182633,0,0,0,0,0,0,0,5806455,0,0,0,186182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126326,0,0,0,0,295083,0,0,568736,0,0,0,6885190,0,1983406,0,0,196,0,0,0,0,0,0,0,0,0,4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,6/30/2024 0:00:00,3241,7/13/2024 10:00:36 PM,0,0,0,509221,0,248886,248886,0,1927,437,2227,31,310325,2,6500,5604,0,0,0,0,0,0,0,117,500,0,-57038,0,348,0,0,0,0,0,0,0,1200,600,650,5159,0,0,0,0,-5228,0,0,0,0,0,0,0,0,246803,194106,0,0,12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146,0,0,0,0,32,0,0,0,2084,0,0,0,0,71267,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,6/30/2024 0:00:00,3243,7/26/2024 11:31:45 PM,6327019,455684,0,155483555,0,134197569,134197569,0,541720,112022,6728,7053,98066321,1947,19097033,1053375,0,0,0,0,0,0,0,9412,100808,0,0,0,1378070,0,0,0,0,0,0,1375,1100,600,600,240144,38991,0,0,0,630224,0,0,0,0,0,0,0,0,38129510,0,0,0,2468551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260112,0,0,0,0,1819481,0,0,31276295,6198958,41662070,47071452,10518641,0,18733503,0,0,1620,0,0,0,0,0,0,0,0,0,1906589,0,358219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209663,37216,3988059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149,6/30/2024 0:00:00,3254,7/19/2024 10:33:33 PM,371642,69876,0,40693568,0,37115874,37115874,0,0,0,2002,1033,9659689,354,1415834,2002,0,0,0,0,0,0,0,4189,69442,0,0,0,112757,0,0,0,0,0,0,1199,1299,699,799,536,2664,0,0,0,192838,0,0,0,0,0,0,0,0,22539989,378420,0,0,587894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369450,0,0,0,0,501513,0,0,7523748,455432,1467832,5254738,918496,0,5220110,0,0,127,0,0,0,0,0,0,0,0,0,12267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23876,104455,110830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,6/30/2024 0:00:00,3255,7/18/2024 10:05:16 PM,897508,75931,0,181577308,0,149418035,149418035,0,162207,41255,0,6748,120188334,910,23850315,297592,0,0,0,0,0,0,0,10575,21150,0,0,0,2071581,0,0,0,0,0,0,700,1024,749,749,394042,21093,0,0,0,0,124755,0,0,0,0,0,0,0,34824596,0,0,0,2706772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232027,0,0,0,0,2685135,0,0,19038865,8888476,72308286,77937014,6316696,0,33256818,0,0,3120,0,0,0,0,0,0,0,0,0,243925,0,67621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411580,97221,-333056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,6/30/2024 0:00:00,3258,7/23/2024 10:11:56 PM,190000,0,0,27194693,0,23330016,23330016,0,37029,113015,0,1776,18994805,256,3605475,168737,0,0,0,0,0,0,0,3423,40000,0,0,0,126763,0,0,0,0,0,0,1216.3,1399,476,600,80093,822,0,0,0,0,0,0,0,0,0,0,0,0,5515008,0,0,0,522062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202673,0,0,0,0,389357,0,0,3953976,2113675,3481087,8217072,3293063,0,3475320,0,0,672,0,0,0,0,0,0,0,0,0,597050,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63399,15294,681877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,6/30/2024 0:00:00,3269,7/28/2024 10:02:01 PM,0,0,0,1317946,0,889125,889125,0,13528,0,1414,14,68679,1,15000,14942,0,0,0,0,0,0,0,321,1000,0,0,0,0,0,0,0,0,0,0,0,900,379,0,0,0,0,0,0,6691,0,0,0,0,0,0,0,0,889125,0,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944,0,0,0,0,17680,0,0,0,0,0,0,0,0,404450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,6/30/2024 0:00:00,3275,7/31/2024 12:48:47 AM,207733,95639,0,56603265,0,48314174,48314174,0,78257,44139,0,1990,32738912,288,4600603,127451,0,0,0,0,0,0,0,4784,22983,0,0,1135,165107,0,0,0,0,0,0,0,999,549,549,40963,11528,0,0,0,0,2369,0,0,0,0,0,0,0,30138265,0,0,0,905813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459050,0,0,0,0,322297,0,0,7003667,1252778,7028166,7305461,2552576,0,7966794,0,0,805,0,0,0,0,0,0,0,0,0,152834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102767,41399,3450861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,6/30/2024 0:00:00,3277,8/15/2024 10:04:58 PM,1228070,377606,0,126199150,0,105172326,108820454,0,742281,496293,37681,11095,67429146,1838,11853172,1612566,0,0,0,0,0,0,0,16942,250000,0,0,12035,597908,0,0,0,0,0,6,1765,1279,886,884,856065,180937,0,0,0,-3357,0,0,0,0,0,0,0,0,59221105,0,0,0,3943626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982965,0,0,0,0,1668862,0,3648128,18157836,766693,9675000,13525000,13016385,0,14985414,0,0,988,0,0,0,0,0,0,0,0,0,643918,0,120096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214674,152182,2701133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,6/30/2024 0:00:00,3290,7/26/2024 10:26:25 PM,9285,17527,0,8646968,0,7687815,7687815,0,2858,0,0,364,5580413,74,1375632,18474,0,0,0,0,0,0,0,1021,10000,0,6500,0,35684,0,0,0,0,0,0,0,1450,650,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5442670,65875,0,0,144557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74839,0,0,0,0,3489,0,0,1353545,0,891599,891599,0,0,863790,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,6/30/2024 0:00:00,3294,7/26/2024 11:14:23 PM,7851106,256826,0,1399124757,0,1161047176,1161047176,0,729912,1604970,673651,4284,805854429,129,62101859,6395704,0,0,0,0,0,0,0,14903,17000,0,0,0,20981173,0,0,0,0,0,0,995,1225,299,450,7957,0,0,0,0,127055,5330573,0,0,0,0,0,0,0,147801190,0,0,0,5155798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9165137,0,0,0,0,2333356,0,0,23074717,216284676,499590924,654735011,113821009,0,256238415,0,0,3,0,0,0,0,0,0,0,0,0,4782243,0,3056,0,0,0,0,0,0,0,0,0,0,309719498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478530,1690385,3156314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,6/30/2024 0:00:00,3296,7/30/2024 12:20:41 AM,2420505,44330,0,235752539,0,203437458,203437458,0,155297,24937,0,4358,133848685,420,13663883,541339,0,0,0,0,0,0,0,9744,84000,0,0,147,1581076,0,0,0,0,0,0,1225,1099,600,600,982,0,0,0,0,0,1410104,0,0,0,0,0,0,0,66072470,0,0,0,2644417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796339,0,0,0,0,308904,0,0,33690603,7444849,71050358,78014624,15444803,0,32006177,0,0,996,0,0,0,0,0,0,0,0,0,726602,0,971,0,0,0,0,0,0,0,0,0,0,2472622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345396,104057,1801115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,6/30/2024 0:00:00,3306,7/31/2024 12:33:01 AM,9506313,4903141,0,1677536993,0,1488623235,1488623235,0,5626219,3197978,614808,52945,1047464115,17105,202056487,12309050,0,0,0,0,0,0,0,119878,1615981,0,0,0,12375384,0,0,0,0,0,0,0,1121,426,494,4732508,458787,0,0,0,5286252,390126496,0,0,0,0,0,0,0,352570120,4172269,0,0,26194180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13402723,0,0,0,0,9142020,0,0,332070301,64562061,213034283,263348059,74244066,0,220097854,0,0,6592,0,0,0,0,0,0,0,0,0,8903268,0,0,0,0,0,0,0,0,0,0,0,0,252441334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103270,858135,82992147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,6/30/2024 0:00:00,3308,7/23/2024 10:35:58 PM,923991,151557,0,129007350,0,114891478,114891478,0,194030,177716,0,6205,104651938,773,19591806,526888,0,0,0,0,0,0,0,10941,900000,0,0,0,605547,0,0,0,0,0,0,1800,899,599,674,177690,44682,0,0,0,0,955360,0,0,0,0,0,0,0,50332887,1344750,0,0,1870225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030910,0,0,0,0,879591,0,0,24115111,3707546,20733620,22225148,12739921,0,10311746,0,0,4415,0,0,0,0,0,0,0,0,0,1120274,0,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371807,75908,4885121,0,0,0,0,0,12342809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,6/30/2024 0:00:00,3316,7/29/2024 10:48:38 PM,37338,18647,0,4694623,0,4236114,4236114,0,26631,826,0,545,2513270,191,623028,28717,0,0,0,0,0,0,0,1586,3000,0,0,0,10824,0,0,0,0,0,0,0,1300,800,900,9150,22340,0,0,0,0,0,0,0,0,0,0,0,0,2950045,0,0,0,214344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39622,0,0,0,0,24369,0,0,944641,0,225928,341428,0,0,434140,0,0,41,0,0,0,0,0,0,0,0,0,130243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7743,0,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,6/30/2024 0:00:00,3317,7/29/2024 11:48:44 PM,0,0,0,132580,0,97739,97739,0,0,0,0,5,30678,1,10616,0,0,0,0,0,0,0,0,154,300,0,0,0,0,0,0,0,0,0,0,0,1049,0,1032,0,0,0,0,0,-1246,0,0,0,0,0,0,0,0,97739,10084,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,26003,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,6/30/2024 0:00:00,3321,7/30/2024 10:38:03 AM,4248323,215195,0,113896449,0,81986041,92767643,0,523365,154803,12337,4030,83901824,181,6329207,1444243,0,0,0,0,0,0,0,7975,53000,0,0,333761,524999,0,0,0,0,0,5,1350,1000,575,750,435068,175738,0,0,0,966400,154953,0,0,0,0,0,0,0,38002449,0,0,0,2724884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813810,0,0,0,0,663904,10000000,10781602,22061249,3909245,7765408,9052324,8290728,0,9980203,0,0,1380,0,0,0,0,0,0,0,0,0,1543650,0,8481,0,0,0,0,0,0,0,0,0,0,1749524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308898,16794,8044129,0,0,0,0,0,15631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
