"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
7154,12/31/2024 0:00:00,3258,0,0,0,0,21493731,1298430,0,27064406,0,21493731,1298430,0,0,0,0,6,0,0,0,0,32024,0,0,0,0,0,0,0,0,1138357,0,263755,0,0,0,0,0,0,0,0,0,0,0,128430,0,0,0,0,0,0,0,0,554766,7319,32109,268807,1230,87078,70979,0,0,0,0,4706,22296,9401980,0,0,2621965,0,0,0,0,472690,449009,0,0,2005,0,125,583,97,3489,0,155,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1402112,0,195598,358877,0,87543,0,18448,0,0,0,0,0,0,0,0,427028,1533755,0,0,0,0,0,0,0,0,0,0,3515509,1299,0,0,0,26863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2388498,0,0,0,0,0,0,0,0,0,600000,0,0,214071,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,12/31/2024 0:00:00,3269,0,0,0,0,826567,0,0,1263137,0,826567,0,0,0,0,0,5,0,0,0,0,122023,0,0,0,0,0,0,0,0,6420,0,22384,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,6000,0,600,4281,0,25,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56897,0,0,0,0,0,0,0,305,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28804,0,388,2106,0,14530,0,0,0,0,0,0,0,0,0,0,10,596218,0,0,0,0,0,0,0,0,0,0,418980,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,12/31/2024 0:00:00,3275,0,0,0,0,46312266,195505,48044,55217368,0,46312266,195505,48044,0,0,0,19,0,0,0,0,62024,0,0,0,0,0,0,0,0,1774845,0,851230,0,0,0,0,0,0,0,0,0,0,0,183735,0,0,0,0,0,0,0,0,1016145,18644,134839,194274,47725,73571,361296,0,1035,0,0,11083,25729,11163895,0,0,2248066,0,0,0,0,0,2094026,0,0,-115,327436,523,2132,134,6263,2,143,9197,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,2626075,0,511056,374523,0,810797,0,324137,0,0,0,0,0,0,0,0,812094,5903868,0,0,0,0,0,0,0,0,0,0,8323333,1507,0,0,0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,91002,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,12/31/2024 0:00:00,3277,0,0,0,0,93657567,4597414,3000665,120195993,0,95894398,4597414,3000665,0,0,0,360,0,0,0,0,122023,0,0,0,0,0,0,0,0,6433845,0,1276262,0,0,0,0,0,0,0,0,0,0,0,2113111,0,0,0,0,0,0,0,0,3481576,125750,579646,779027,456504,311467,2411751,0,0,0,0,24432,63085,12851018,0,0,3820293,0,0,0,0,8252539,21147789,0,0,0,0,499,7943,116,17545,0,361,26470,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,7710107,0,2909160,1187330,0,-163122,0,297932,0,0,0,0,0,0,0,0,1296089,3318689,0,0,0,0,0,0,0,0,0,0,15550070,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42945,0,0,0,0,0,0,0,0,0,10000000,0,0,8723950,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,12/31/2024 0:00:00,3290,0,0,0,0,8112187,77946,0,9189057,0,8112187,77946,0,0,0,0,60,0,0,0,0,122023,0,0,0,0,0,0,0,0,252353,0,178059,0,0,0,0,0,0,0,0,0,0,0,35810,0,0,0,0,0,0,0,0,156593,251,16413,100873,8400,4283,15757,0,0,0,0,1831,10599,2755358,0,0,689954,0,0,0,0,0,45571,0,0,0,0,54,286,0,1223,0,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,430412,0,35810,85640,0,56982,0,29227,28113,0,0,0,0,0,0,0,219506,923253,0,0,0,0,0,0,0,0,0,0,957255,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,4532,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,12/31/2024 0:00:00,3294,0,0,0,0,1037231660,123181177,38208278,1439934530,0,1037231660,123181177,38208278,0,0,0,30,0,0,0,0,122024,0,0,0,0,0,0,0,0,34176752,0,18675297,0,0,0,0,0,0,0,0,0,0,0,375322,0,0,0,0,0,0,0,0,5681398,20166,566570,1984882,676636,402302,374788,0,121687,0,0,270099,202512,89618,0,0,916593,0,0,0,0,1221740,129229,0,0,0,0,9500,3314,3301,16227,1547,1705,35594,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,52852049,0,375322,43196234,0,-190903,0,300000,62936,0,0,0,0,0,0,0,1306356,187035456,0,0,0,0,0,0,0,0,0,0,256084528,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,12/31/2024 0:00:00,3296,0,0,0,0,199271468,8380847,930443,241016471,0,199271468,8380847,930443,0,0,0,3,0,0,0,0,62024,0,0,0,0,0,0,0,0,6788121,0,2682709,0,0,0,0,0,0,0,0,0,0,0,391598,0,0,0,0,0,0,0,0,2540684,80177,279809,880855,1131501,84165,486302,0,0,0,0,36000,81,15653446,0,0,5369130,0,0,0,0,1426414,298267,0,0,96090,0,2288,7521,601,13162,300,706,24578,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,9470830,0,1400801,3396946,0,1933134,0,200000,0,0,0,0,0,0,0,0,1405166,-701147,0,0,0,0,0,0,0,0,0,0,32982058,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,0,0,43694,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,12/31/2024 0:00:00,3306,0,0,0,0,1496168990,42571376,16337662,1765979054,0,1496168990,42571376,16337662,0,0,0,486,0,0,0,0,92024,0,0,0,0,0,0,0,0,62969038,0,11091670,0,0,0,0,0,0,0,0,0,0,0,11028728,0,0,0,0,0,0,0,0,24973841,537111,2633972,17876026,1364985,3319082,1760967,0,0,0,0,308139,203572,103286076,0,0,49518283,0,0,0,0,0,125318088,0,0,-1317,-1458871,12287,100814,6662,144282,24687,1669,290401,0,0,0,0,0,0,0,0,0,0,0,0,0,265,17,0,0,0,0,0,0,74060708,0,23488089,27315941,0,10072025,2909521,0,0,0,0,0,0,0,0,0,8151418,157757763,0,0,0,0,0,0,0,0,-11186749,0,238778081,1349,0,89646799,0,1336370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,34258109,0,0,0,0,0,0,0,0,0,431995200,0,0,11557238,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,12/31/2024 0:00:00,3308,0,0,0,0,116082487,1954415,766404,133393948,0,116082487,1954415,766404,0,0,0,43,0,0,0,0,122024,0,0,0,0,0,0,0,0,5816462,0,562238,0,0,0,0,0,0,0,0,0,0,0,483251,0,0,0,0,0,0,0,0,2151807,16253,198296,1184216,104987,81793,55639,0,0,0,0,24351,71091,62940815,0,0,16744813,0,0,0,0,307794,2033800,0,0,-17205,0,766,4003,273,13152,374,273,18841,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,6378700,0,796883,1314910,0,1394597,0,6000,128100,0,0,0,0,0,0,129210802,797106,8165681,0,0,0,0,0,0,0,0,0,0,13796116,1068,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,64177900,0,0,0,0,0,0,0,0,0,17020797,0,0,950780,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,12/31/2024 0:00:00,3316,0,0,0,0,3976084,0,118027,4658663,0,3976084,0,118027,0,0,0,4,0,0,0,0,12024,0,0,0,0,0,0,0,0,258379,249,49312,0,0,0,0,0,0,0,0,0,0,0,113251,0,0,0,0,0,0,0,0,210138,1650,19940,99130,0,2085,92438,0,0,0,0,990,6765,864699,0,0,1069905,0,0,0,0,0,722898,0,0,0,0,17,450,0,1840,0,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,307442,0,160377,22292,0,12391,0,0,0,0,0,0,0,0,0,0,282156,817735,0,0,0,0,0,0,0,0,0,0,443983,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,0,549807,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,12/31/2024 0:00:00,3317,0,0,0,0,94553,0,0,128160,0,94553,0,0,0,0,0,0,0,0,0,0,42024,0,0,0,0,0,0,0,0,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5489,0,0,0,0,0,0,0,0,0,13550,0,0,0,0,0,0,0,0,11075,0,0,0,0,0,0,0,155,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334,0,0,0,0,-2155,0,0,0,0,0,0,0,0,0,0,0,77339,0,0,0,0,0,0,0,0,0,0,33607,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,12/31/2024 0:00:00,3321,0,0,0,0,74621560,901854,3961422,112357751,0,78241560,7783494,5061422,0,0,0,90,0,0,0,0,32024,0,0,0,0,0,0,0,0,5292634,0,543234,0,0,0,0,0,0,0,0,0,0,0,1161509,0,0,0,0,0,0,0,0,2072632,41401,422870,897001,217584,671816,1095610,0,0,0,0,19865,66979,15837104,0,0,3754702,0,0,0,0,3172402,1909648,0,0,26772,0,258,3810,390,9680,193,171,14509,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,5835868,0,1835255,1669111,0,361595,0,915189,57720,0,0,0,0,0,0,0,165176,8254457,0,0,0,0,0,0,0,0,-668633,0,13226784,1177,0,0,0,206928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,13146269,0,0,0,0,0,0,10000000,0,10000000,41119250,0,0,2445790,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,12/31/2024 0:00:00,3336,0,0,0,0,32698068,1484442,172405,39118856,0,32698068,1484442,172405,0,0,0,26,0,0,0,0,122023,0,0,0,0,0,0,0,0,667829,0,1204668,0,0,0,0,0,0,0,0,0,0,0,384313,0,0,0,0,0,0,0,0,422415,2960,30953,405904,18938,29322,18240,0,0,0,0,6768,2359,3479755,0,0,1594731,0,0,0,0,216096,865548,0,0,0,0,149,2433,81,3819,0,0,6482,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1872497,0,387768,590555,0,731851,0,120298,0,0,0,0,0,0,0,0,373190,1768796,0,0,0,0,0,0,0,0,0,0,4707623,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,438748,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7297,12/31/2024 0:00:00,3341,0,0,0,0,117706983,1904806,142184,132403161,0,118704983,1904806,142184,0,0,0,96,0,0,0,0,122023,0,0,0,0,0,0,0,0,5417650,0,777082,0,0,0,0,0,0,0,0,0,0,0,931838,0,0,0,0,0,0,0,0,2849509,125223,175470,1906785,101527,296740,647444,0,0,0,0,21440,114246,36023417,0,0,26237552,0,0,0,0,4894347,7211121,0,0,4015,0,1517,8845,480,22928,39,244,34055,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,6194732,0,2304451,1418760,0,422850,0,336006,0,0,1500000,0,0,0,0,0,1076160,8400349,0,0,0,0,0,0,0,0,0,0,12010579,906,0,0,0,188270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,29655633,0,0,0,0,0,44948,0,0,44948,7500000,0,0,2148918,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7301,12/31/2024 0:00:00,3343,0,0,0,0,435077,0,0,603779,0,435077,0,0,0,0,0,1,0,0,0,0,72024,0,0,0,0,0,0,0,0,9306,0,6888,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,24593,0,2787,7011,0,0,3000,0,0,0,0,0,596,13302,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,325,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16194,0,1604,233,0,-20422,0,5403,0,0,0,0,0,0,0,0,0,227614,0,0,0,0,0,0,0,0,0,0,162950,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,12/31/2024 0:00:00,3347,0,0,0,0,24370817,484533,182135,29415062,0,24370817,484533,182135,0,0,0,5,0,0,0,0,62024,0,0,0,0,0,0,0,0,308601,0,1011426,0,0,0,0,0,0,0,0,0,0,0,97421,0,0,0,0,0,0,0,0,341539,123,55918,259008,7175,23340,123019,0,18630,0,0,5913,14007,2239708,0,0,722877,0,0,0,0,503132,352867,0,0,0,0,126,1343,31,2006,288,171,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1320027,0,248616,62064,0,625022,0,98017,0,0,0,0,0,0,0,0,433850,10009616,0,0,0,0,0,0,0,0,0,0,4242638,1442,0,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14390200,0,0,10381,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,12/31/2024 0:00:00,3351,0,0,0,0,922320097,54973339,62271902,1275489971,0,930804124,93986339,62471902,0,0,0,140,0,0,0,0,62024,0,0,0,0,0,0,0,0,48583526,0,8702261,0,0,0,0,0,0,0,0,0,0,0,5804436,0,0,0,0,0,0,0,0,12384018,243595,1732782,8824514,1029838,1802151,2591645,0,0,0,0,203458,183581,128378240,0,0,32074503,0,0,0,0,18191838,25314403,0,0,-7843,2034504,8574,49306,3109,73446,1803,5626,170012,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,57285787,0,15200847,23925693,0,14133636,0,5525000,56868,0,0,0,0,0,0,0,9355916,68534935,0,0,0,0,0,0,0,0,-2446745,0,131878719,1032,0,0,0,105791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,59362457,0,0,0,0,0,0,40000000,22500000,62500000,364172189,0,0,13970598,1682.2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7331,12/31/2024 0:00:00,3357,0,0,0,0,23016082,1044347,0,27341005,0,23016082,1044347,0,0,0,0,7,0,0,0,0,92024,0,0,0,0,0,0,0,0,962340,0,271340,0,0,0,0,0,0,0,0,0,0,0,258862,0,0,0,0,0,0,0,0,488494,6984,66542,182139,46903,19441,138997,0,0,0,0,5357,58992,4334600,0,0,2459659,0,0,0,0,1015075,766562,0,0,0,50,221,705,69,2468,74,74,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1233680,0,258912,342412,0,18238,0,98592,136,0,0,0,0,0,0,0,202076,3161276,0,0,0,0,0,0,0,0,0,0,3214555,1176,0,0,0,41693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740000,0,0,248251,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,12/31/2024 0:00:00,3367,0,0,0,0,612236624,28185069,7587792,728408798,0,612443330,28185069,7587792,0,0,0,255,0,0,0,0,122023,0,0,0,0,0,0,0,0,41163646,0,6442498,0,0,0,0,0,0,0,0,0,0,0,1016656,0,0,0,0,0,0,0,0,8213088,142137,1452922,2362002,714626,374766,963454,0,162465,0,0,125602,543517,156643294,0,0,112241382,0,0,0,0,19461413,186506309,0,0,-58778,950886,5195,5487,0,68156,0,0,78840,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,0,0,0,0,0,0,47606144,0,2035098,12855914,0,7070302,5,0,369548,0,0,0,0,0,0,0,1778991,14619807,0,0,0,0,0,0,0,0,0,0,76197852,1039,0,0,0,452543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108454440,0,0,16520506,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,12/31/2024 0:00:00,3368,0,0,0,0,850562591,10460995,0,1053810011,0,850562591,10460995,0,0,0,0,216,0,0,0,0,62024,0,0,0,0,0,0,0,0,27878655,0,32484323,0,0,0,0,0,0,0,0,0,0,0,1150621,0,0,0,0,0,0,0,0,12889573,213081,787264,4398734,873143,1513010,460044,0,0,0,0,188735,258843,19732951,0,0,6675679,0,0,0,0,9555878,2502212,0,0,4515,-1159300,5729,38873,3435,50237,2269,2995,103538,0,0,0,0,0,0,0,0,0,0,0,0,0,142,10,0,0,0,0,0,0,60362978,0,3381965,39034192,0,2527323,0,750784,2657517,0,0,0,0,0,0,0,5179979,83371218,0,0,0,0,0,0,0,0,0,0,135016554,1281,0,690740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23638000,21221000,7139000,51998000,413855261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7361,12/31/2024 0:00:00,3379,0,0,0,0,1692469247,56929016,10212853,2131320117,0,1724448742,66098016,11205853,0,0,0,1853,0,0,0,0,122023,0,0,0,0,0,0,0,0,110842486,0,4922408,0,0,0,0,0,0,0,0,0,0,0,10013355,0,0,0,0,0,0,0,0,33666917,370028,5386357,15225945,3313116,6178274,4789852,0,0,0,0,355516,3752310,610856570,0,0,131406902,0,0,0,0,32594617,53726350,0,0,620742,0,9484,61845,2648,195539,584,3491,273648,0,0,0,0,0,0,0,0,0,0,0,0,0,375,13,0,0,0,0,0,43611614,115764894,0,23328469,44085264,480,-10521528,0,3253838,170785,1346,25000000,0,0,2089600051,0,0,15944267,54931270,0,0,0,0,0,0,0,0,0,0,176466872,843,0,29799129,0,3018896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48094,1042466039,0,0,0,0,0,64063200,12000000,62000000,138063200,477001269,0,0,41410670,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26608678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
