"CU_NUMBER","CycleDate","JoinNumber","CU_NAME","TradeNamesId","TradeName"
65082,12/31/2024 0:00:00,19310,"SUNWEST",29,"SunWest Educational Credit Union"
65082,12/31/2024 0:00:00,19310,"SUNWEST",630,"SunWest Credit Union"
65088,12/31/2024 0:00:00,19316,"HOLY ROSARY",329,"Holy Rosary Credit Union"
65088,12/31/2024 0:00:00,19316,"HOLY ROSARY",682,"HRCU"
65208,12/31/2024 0:00:00,19436,"NATCO",205,"Natco Community Empowerment Cnt"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",39,"KPCU.com"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",41,"KeyPoint Credit Union"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",317,"KeyPoint Financial Services"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",861,"keypointfinancialservices.com"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",1032,"UltraSavings"
65299,12/31/2024 0:00:00,19527,"KEYPOINT",1033,"Ultrasavings.vip"
65388,12/31/2024 0:00:00,19616,"VOCALITY COMMUNITY",711,"Vocality Community Credit Union"
65644,12/31/2024 0:00:00,19868,"RIVERMARK COMMUNITY",735,"The Branch In Your Hand"
65644,12/31/2024 0:00:00,19868,"RIVERMARK COMMUNITY",736,"Rivermark Community Credit Union"
65644,12/31/2024 0:00:00,19868,"RIVERMARK COMMUNITY",737,"Rivermark"
65644,12/31/2024 0:00:00,19868,"RIVERMARK COMMUNITY",738,"Always On"
66002,12/31/2024 0:00:00,20225,"STAMFORD HEALTHCARE",893,"not applicable"
66066,12/31/2024 0:00:00,20289,"THE WAY",767,"Morgan Stanley Bank"
66116,12/31/2024 0:00:00,20339,"TUCSON OLD PUEBLO",500,"TOPCU"
66126,12/31/2024 0:00:00,20349,"OMAHA FIREFIGHTERS",951,"Omaha Firefighters Credit Union"
66258,12/31/2024 0:00:00,20481,"SELF-HELP",617,"Jax Metro, a div of SHCU"
66310,12/31/2024 0:00:00,20533,"STATE EMPLOYEES'",1079,"SECU"
66320,12/31/2024 0:00:00,20543,"TEXAS GULF CAROLINA EMP",766,"TGCECU"
66328,12/31/2024 0:00:00,20550,"WRIGHT-PATT CREDIT UNION, INC.",160,"Wright-Patt Credit Union"
66328,12/31/2024 0:00:00,20550,"WRIGHT-PATT CREDIT UNION, INC.",161,"WPCU"
66330,12/31/2024 0:00:00,20552,"STATE EMPLOYEES CU OF MARYLAND, INC",239,"SECU Credit Union"
66330,12/31/2024 0:00:00,20552,"STATE EMPLOYEES CU OF MARYLAND, INC",240,"SECU"
66373,12/31/2024 0:00:00,20595,"WHATCOM EDUCATIONAL",328,"WECU"
66447,12/31/2024 0:00:00,20669,"SHORELINE",684,"Shoreline Hometown Credit Union"
66492,12/31/2024 0:00:00,20714,"UNIVERSITY OF WISCONSIN",554,"UW Credit Union"
66537,12/31/2024 0:00:00,20759,"AVESTAR",1144,"Avestar Credit Union"
66584,12/31/2024 0:00:00,20806,"CALIFORNIA COAST",1093,"CCCU"
66584,12/31/2024 0:00:00,20806,"CALIFORNIA COAST",1094,"Cal Coast CU"
66584,12/31/2024 0:00:00,20806,"CALIFORNIA COAST",1095,"Cal Coast Credit Union"
66584,12/31/2024 0:00:00,20806,"CALIFORNIA COAST",1096,"California Coast Credit Union"
66597,12/31/2024 0:00:00,20819,"POLISH NATIONAL",1099,"PNCU Insurance Services, LLC"
66633,12/31/2024 0:00:00,20855,"MEMBERS' ADVANTAGE",783,"Corporate Central Credit Union"
66637,12/31/2024 0:00:00,20859,"BREWERY",13,"BREWERY CREDIT UNION"
66652,12/31/2024 0:00:00,20874,"PROSPERA",700,"Prosperity Partners"
66652,12/31/2024 0:00:00,20874,"PROSPERA",701,"Prospera Investment Services"
66703,12/31/2024 0:00:00,20925,"WESCOM CENTRAL",773,"Wescom Credit Union"
66703,12/31/2024 0:00:00,20925,"WESCOM CENTRAL",774,"Wescom"
66703,12/31/2024 0:00:00,20925,"WESCOM CENTRAL",1177,"Wescom Financial"
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",341,"MECU of Baltimore, Inc."
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",434,"Municipal Employees Credit Union"
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",435,"MECU of Baltimore"
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",436,"MECU - Baltimore's Credit Union"
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",437,"MECU"
66787,12/31/2024 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",438,"Maryland's Exceptional Credit Un"
66844,12/31/2024 0:00:00,21066,"CLOVERBELT",1120,"CCU"
66848,12/31/2024 0:00:00,21070,"COVANTAGE",156,"CVCU"
66848,12/31/2024 0:00:00,21070,"COVANTAGE",157,"CoVantage CU"
66848,12/31/2024 0:00:00,21070,"COVANTAGE",158,"CoVantage Credit Union"
66848,12/31/2024 0:00:00,21070,"COVANTAGE",159,"CoVantage"
66886,12/31/2024 0:00:00,21107,"TEN",1100,"TENCU"
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",186,"Martinsville Dupont Empl. Cr. Un"
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",187,"Martinsville Dupont Empl CU, Inc"
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",188,"Martinsville Dupont CU"
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",189,"Martinsville Dupont Credit Union"
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",190,"Martinsville Dupont Cr Un Inc."
66924,12/31/2024 0:00:00,21145,"VALLEYSTAR",466,"ValleyStar Credit Union"
67005,12/31/2024 0:00:00,21226,"NATIONAL J. A. C. L.",377,"Asian Heritage Financial CU"
67066,12/31/2024 0:00:00,21287,"MARSHFIELD MEDICAL CENTER",795,"Freddie Mac"
67066,12/31/2024 0:00:00,21287,"MARSHFIELD MEDICAL CENTER",796,"Fannie Mae"
67238,12/31/2024 0:00:00,23679,"GLACIER HILLS",920,"Glacier Hills Credit Union"
67238,12/31/2024 0:00:00,23679,"GLACIER HILLS",921,"Glacier Hills your community Credit Union"
67248,12/31/2024 0:00:00,23376,"UNITEDONE",557,"Member Care Center"
67248,12/31/2024 0:00:00,23376,"UNITEDONE",1008,"Retirement & Investment Services"
67262,12/31/2024 0:00:00,22275,"NORTHWEST PLUS",367,"NW Plus CU"
67297,12/31/2024 0:00:00,22515,"SPACE COAST",559,"SCCU"
67297,12/31/2024 0:00:00,22515,"SPACE COAST",560,"Member's Watchdog"
67329,12/31/2024 0:00:00,22529,"ENVISION",1189,"Envision Credit Union"
67330,12/31/2024 0:00:00,22469,"MIAMI POSTAL SERVICE",426,"MPS Credit Union"
67338,12/31/2024 0:00:00,22499,"ELECTRICIANS' LOCAL 349",184,"State Chartered CU in Florida135"
67342,12/31/2024 0:00:00,22590,"CONNECT CREDIT UNION",51,"Connect Credit Union"
67342,12/31/2024 0:00:00,22590,"CONNECT CREDIT UNION",52,"Florida Transportaton Credit Un"
67352,12/31/2024 0:00:00,24252,"JEANNE D'ARC",1133,"JDCU"
67389,12/31/2024 0:00:00,21709,"ATLANTA POSTAL",769,"Center Parc Credit Union"
67408,12/31/2024 0:00:00,22717,"BRAZOS STAR",641,""
67408,12/31/2024 0:00:00,22717,"BRAZOS STAR",842,"Brazos Star Credit Union"
67408,12/31/2024 0:00:00,22717,"BRAZOS STAR",942,"Brazos Star Credit Union formerly known as FedStar Credit Union"
67408,12/31/2024 0:00:00,22717,"BRAZOS STAR",990,"Brazos Star Credit Union fka FedStar Credit Union"
67427,12/31/2024 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",430,"GGECU"
67431,12/31/2024 0:00:00,22558,"CALHOUN LIBERTY",1061,"Calhoun Liberty Credit Union"
67465,12/31/2024 0:00:00,22957,"TEXAS BAY",473,"Texas Bay Area Credit Union"
67576,12/31/2024 0:00:00,22718,"COOPERATIVE TEACHERS",609,"CTCU"
67579,12/31/2024 0:00:00,22814,"TEX MEX",57,"Tex Mex Credit Union"
67581,12/31/2024 0:00:00,22780,"CABOT COMMUNITY",983,"Catalyst Corporation SimpliCD's"
67599,12/31/2024 0:00:00,24200,"ALLCOM",357,"Worcester Postal Credit Union"
67649,12/31/2024 0:00:00,22782,"MEMBERS",431,"MCU"
67649,12/31/2024 0:00:00,22782,"MEMBERS",1125,"Members CU"
67669,12/31/2024 0:00:00,22687,"CITY",1072,"City Credit Union"
67776,12/31/2024 0:00:00,23967,"BEACON FINANCIAL",723,"Mountain States Credit Union"
67776,12/31/2024 0:00:00,23967,"BEACON FINANCIAL",724,"Beacon Financial"
67776,12/31/2024 0:00:00,23967,"BEACON FINANCIAL",725,"Ballad Credit Union"
67804,12/31/2024 0:00:00,23100,"VANTAGE",32,"Vantage"
67804,12/31/2024 0:00:00,23100,"VANTAGE",34,"VCU"
67804,12/31/2024 0:00:00,23100,"VANTAGE",35,"Vantage CU"
67804,12/31/2024 0:00:00,23100,"VANTAGE",36,"Vantage Credit Union"
67995,12/31/2024 0:00:00,22431,"KANSAS TEACHERS COMMUNITY",1002,"Kansas Teachers Community Credit Union"
67995,12/31/2024 0:00:00,22431,"KANSAS TEACHERS COMMUNITY",1003,"KTCCU"
68021,12/31/2024 0:00:00,22675,"COMMUNITY RESOURCE",677,"CRCU Retirement & Investment Ser"
68021,12/31/2024 0:00:00,22675,"COMMUNITY RESOURCE",678,"CRCU Investment Services"
68021,12/31/2024 0:00:00,22675,"COMMUNITY RESOURCE",679,"CRCU Insurance Services, LLC"
68021,12/31/2024 0:00:00,22675,"COMMUNITY RESOURCE",680,"CRCU"
68021,12/31/2024 0:00:00,22675,"COMMUNITY RESOURCE",681,"Community Resource Credit Union"
68061,12/31/2024 0:00:00,22309,"SOLARITY",591,"Solarity Mortgage Center"
68061,12/31/2024 0:00:00,22309,"SOLARITY",592,"Solarity Mortgage"
68061,12/31/2024 0:00:00,22309,"SOLARITY",593,"Solarity Lending Center"
68061,12/31/2024 0:00:00,22309,"SOLARITY",594,"Solarity Lending"
68061,12/31/2024 0:00:00,22309,"SOLARITY",595,"Solarity Engagement Center"
68061,12/31/2024 0:00:00,22309,"SOLARITY",596,"Solarity Business Services"
68061,12/31/2024 0:00:00,22309,"SOLARITY",597,"Solarity Business"
68061,12/31/2024 0:00:00,22309,"SOLARITY",598,"Solarity"
68061,12/31/2024 0:00:00,22309,"SOLARITY",992,"Solarity Home Loans"
68061,12/31/2024 0:00:00,22309,"SOLARITY",993,"Solarity Business Loans"
68061,12/31/2024 0:00:00,22309,"SOLARITY",1124,"Solarity Credit Union"
68119,12/31/2024 0:00:00,24043,"VANDERBILT",975,"Vanderbilt University Employees Credit Union"
68119,12/31/2024 0:00:00,24043,"VANDERBILT",976,"Vanderbilt University Credit Union"
68187,12/31/2024 0:00:00,21514,"BAXTER",640,"bcu"
68203,12/31/2024 0:00:00,22223,"SPOKANE TEACHERS",137,"STCU"
68215,12/31/2024 0:00:00,12663,"CORPORATE AMERICA FAMILY",1188,"Corporate America Family Credit Union"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",298,"HAPO Community Credit Union"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",299,"HAPO"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",418,"HAPO Mortgage"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",555,"HAPO Direct"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",570,"HAPO Commercial Services"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",715,"HAPO Hangout"
68239,12/31/2024 0:00:00,4185,"HAPO COMMUNITY",716,"HAPO Center"
68271,12/31/2024 0:00:00,22229,"TWINSTAR",1045,"Northwest Community Credit Union a division of TwinStar Credit Union"
68278,12/31/2024 0:00:00,4138,"GESA",395,"Gesa to Go"
68278,12/31/2024 0:00:00,4138,"GESA",396,"Gesa Financial Solution"
68278,12/31/2024 0:00:00,4138,"GESA",576,"Gesa Xpress"
68278,12/31/2024 0:00:00,4138,"GESA",866,"Gesa Investment Services"
68278,12/31/2024 0:00:00,4138,"GESA",867,"Gesa Home Loans"
68278,12/31/2024 0:00:00,4138,"GESA",868,"Gesa Commercial"
68284,12/31/2024 0:00:00,22225,"AVISTA CORP.",840,"Avista CU"
68284,12/31/2024 0:00:00,22225,"AVISTA CORP.",841,"Avista Credit Union"
68291,12/31/2024 0:00:00,26309,"GEORGIA GUARD",474,"GGCU"
68297,12/31/2024 0:00:00,1702,"3HILL",197,"NBCU"
68297,12/31/2024 0:00:00,1702,"3HILL",1039,"3Hill"
68301,12/31/2024 0:00:00,1792,"FIRST COMMERCE",1134,"First Commerce"
68305,12/31/2024 0:00:00,22280,"RESPONDERS EMERGENCY SERVICES",623,"Spokane Law Enforcement CU"
68305,12/31/2024 0:00:00,22280,"RESPONDERS EMERGENCY SERVICES",624,"First Responders Credit Union"
68315,12/31/2024 0:00:00,22333,"SEATTLE METROPOLITAN",154,"Seattle Metropolitan Credit Union"
68315,12/31/2024 0:00:00,22333,"SEATTLE METROPOLITAN",590,"Seattle Credit Union"
68321,12/31/2024 0:00:00,1542,"CALIFORNIA COMMUNITY",902,"N/A"
68322,12/31/2024 0:00:00,4182,"CFCU COMMUNITY",994,"CORE, a Division of CFCU Community Credit Union"
68342,12/31/2024 0:00:00,4481,"HUDSON RIVER COMMUNITY",1086,"HRCCU"
68371,12/31/2024 0:00:00,2505,"AMERICAN LAKE",506,"KBR Credit Union, a branch of AL"
68377,12/31/2024 0:00:00,2479,"MYPOINT",2,"PLCU"
68383,12/31/2024 0:00:00,7008,"TECHNOLOGY",372,"Tech CU"
68383,12/31/2024 0:00:00,7008,"TECHNOLOGY",519,"Technology Credit Union"
68383,12/31/2024 0:00:00,7008,"TECHNOLOGY",520,"Tech Wealth Management"
68383,12/31/2024 0:00:00,7008,"TECHNOLOGY",521,"Tech Capital LLC"
68383,12/31/2024 0:00:00,7008,"TECHNOLOGY",645,"TechCU@Work"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",909,"CAMPUS"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",910,"CAMPUS USA Credit Union"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",911,"CAMPUS USA"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",912,"CAMPUS USA CU"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",913,"Campus USA"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",914,"Campus USA Credit Union"
68391,12/31/2024 0:00:00,90,"CAMPUS USA",915,"Campus USA CU"
68394,12/31/2024 0:00:00,7361,"MERIWEST",284,"Meriwest Financial Center"
68394,12/31/2024 0:00:00,7361,"MERIWEST",285,"Meriwest Credit Union"
68417,12/31/2024 0:00:00,2636,"FAIRWINDS",179,"FAIRWINDS"
68428,12/31/2024 0:00:00,5985,"PREMIER AMERICA",164,"Top Premium Finance Company"
68428,12/31/2024 0:00:00,5985,"PREMIER AMERICA",165,"Top Premium Finance"
68445,12/31/2024 0:00:00,3393,"POWER FINANCIAL",206,"Power Financial Credit Union"
68448,12/31/2024 0:00:00,14241,"CITIZENS EQUITY FIRST",185,"CEFCU"
68456,12/31/2024 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA",970,"CU SoCal"
68482,12/31/2024 0:00:00,22706,"COASTLIFE",1204,"Coastlife Credit Union"
68490,12/31/2024 0:00:00,3639,"VYSTAR",83,"VyStar Title Agency LLC"
68490,12/31/2024 0:00:00,3639,"VYSTAR",85,"VyStar Investment Services"
68490,12/31/2024 0:00:00,3639,"VYSTAR",87,"VyStar Financial Group, LLC"
68490,12/31/2024 0:00:00,3639,"VYSTAR",88,"VyStar Credit Union"
68490,12/31/2024 0:00:00,3639,"VYSTAR",89,"VyStar"
68490,12/31/2024 0:00:00,3639,"VYSTAR",922,"VyStar Insurance Agency, LLC."
68490,12/31/2024 0:00:00,3639,"VYSTAR",1132,"121 Financial Credit Union"
68502,12/31/2024 0:00:00,3360,"COPPER STATE",763,"Deer Valley Credit Union"
68502,12/31/2024 0:00:00,3360,"COPPER STATE",805,"Southwest Health Care Credit Uni"
68502,12/31/2024 0:00:00,3360,"COPPER STATE",806,"Canyon State Credit Union"
68502,12/31/2024 0:00:00,3360,"COPPER STATE",1135,"Copper State Credit Union"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",168,"U of C Federal Credit Union"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",169,"U of C FCU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",170,"U of C"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",171,"SVVCU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",172,"St. Vrain Valley CU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",173,"St. Vrain Valley Credit Union"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",174,"Longs Peak CU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",175,"Longs Peak Credit Union"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",176,"Elevations CU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",177,"Elevations"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",178,"ECU"
68565,12/31/2024 0:00:00,3860,"ELEVATIONS",495,"Elevations Credit Union"
68574,12/31/2024 0:00:00,4589,"GENERAL ELECTRIC",128,"General Electric Credit Union"
68577,12/31/2024 0:00:00,5294,"INDIANA UNIVERSITY",209,"None"
68579,12/31/2024 0:00:00,15012,"PATELCO",252,"Patelco Credit Union"
68579,12/31/2024 0:00:00,15012,"PATELCO",253,"Patelco"
68579,12/31/2024 0:00:00,15012,"PATELCO",508,"Patelco Insurance Services"
68579,12/31/2024 0:00:00,15012,"PATELCO",588,"Patelco Financial Solutions"
68595,12/31/2024 0:00:00,3439,"ALABAMA ONE",683,"Alabama One Wealth Advisory"
68595,12/31/2024 0:00:00,3439,"ALABAMA ONE",925,"Alabama ONE Insurance Services"
68595,12/31/2024 0:00:00,3439,"ALABAMA ONE",943,"Alabama Rural Electric Credit Union, a division of Alabama ONE"
68598,12/31/2024 0:00:00,21527,"EMPEOPLE",1182,"TSB Financial"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",491,"MIDFLORIDA Credit Union"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",492,"MIDFLORIDA"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",509,"MIDFLORIDA Schools FCU"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",510,"MIDFLORIDA Federal Credit Union"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",563,"MIDFLORIDA-Martin Credit Union"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",564,"MIDFLORIDA-Martin"
68600,12/31/2024 0:00:00,13208,"MIDFLORIDA",804,"CB&T is now MIDFLORIDA Credit Un"
68605,12/31/2024 0:00:00,13039,"FIRST SERVICE",402,"FSCU"
68605,12/31/2024 0:00:00,13039,"FIRST SERVICE",619,"First Service"
68605,12/31/2024 0:00:00,13039,"FIRST SERVICE",889,"First Service Credit Union"
68605,12/31/2024 0:00:00,13039,"FIRST SERVICE",890,"eCU Technology"
68605,12/31/2024 0:00:00,13039,"FIRST SERVICE",1069,"Origins"
68616,12/31/2024 0:00:00,17429,"DENVER COMMUNITY CU D.B.A. ZING CU",982,"Zing Credit Union"
68632,12/31/2024 0:00:00,520,"LAFCU",655,"YOUR CREDIT UNION FOR LIFE"
68632,12/31/2024 0:00:00,520,"LAFCU",656,"WRITE TO EDUCATE (Scholarship)"
68632,12/31/2024 0:00:00,520,"LAFCU",657,"WHEEL (Scholarship)"
68632,12/31/2024 0:00:00,520,"LAFCU",658,"LAFCU MY WAY"
68632,12/31/2024 0:00:00,520,"LAFCU",659,"JOIN US!"
68632,12/31/2024 0:00:00,520,"LAFCU",660,"ASK FOR LAFCU"
68643,12/31/2024 0:00:00,243,"FIVEPOINT",1075,"5Point Credit Union"
68651,12/31/2024 0:00:00,14480,"BLAZE",964,"SPIRE Retirement and Investment Services"
68656,12/31/2024 0:00:00,4497,"OREGON STATE",229,"Oregon State CU Insurance Agency"
68656,12/31/2024 0:00:00,4497,"OREGON STATE",230,"OSU FCU Financial Services, LLC"
68656,12/31/2024 0:00:00,4497,"OREGON STATE",415,"OR State CU Investment Services"
68658,12/31/2024 0:00:00,4037,"FINANCIAL CENTER FIRST",21,"Financial Center"
68658,12/31/2024 0:00:00,4037,"FINANCIAL CENTER FIRST",896,"Ball State Financial"
68661,12/31/2024 0:00:00,6918,"MEMBERS HERITAGE",927,"Members Heritage Credit Union"
68661,12/31/2024 0:00:00,6918,"MEMBERS HERITAGE",928,"MHCU"
68663,12/31/2024 0:00:00,10400,"ITHINK FINANCIAL",816,"iTHINK FINANCIAL CREDIT UNION"
68668,12/31/2024 0:00:00,2835,"1ST NORTHERN CALIFORNIA",584,"1st Nor Cal"
68670,12/31/2024 0:00:00,4425,"ROBINS FINANCIAL",569,"Robins Financial Credit Union"
68671,12/31/2024 0:00:00,5712,"ENT",4,"Ent"
68671,12/31/2024 0:00:00,5712,"ENT",1153,"Ent Credit Union"
68680,12/31/2024 0:00:00,12434,"AMERICA'S FIRST NETWORK",929,"East Hartford Financial Credit Union, A Division of America's First Network Credit Union"
68680,12/31/2024 0:00:00,12434,"AMERICA'S FIRST NETWORK",930,"Groton Municipal Credit Union, A Division of America's First Network Credit Union"
68680,12/31/2024 0:00:00,12434,"AMERICA'S FIRST NETWORK",1040,"Stamford Postal Credit Union, A Division of America's First Network Credit Union"
68680,12/31/2024 0:00:00,12434,"AMERICA'S FIRST NETWORK",1150,"Northeastern CT Healthcare Credit Union, A Division of America's First Network Credit Union"
68685,12/31/2024 0:00:00,2163,"CENTRICITY",363,"Metro"
68687,12/31/2024 0:00:00,9965,"ROCK VALLEY",1115,"Rock Valley Credit Union"
68689,12/31/2024 0:00:00,14341,"VALLEY FINANCIAL",652,"Valley Credit Union"
68694,12/31/2024 0:00:00,14570,"GULF WINDS",461,"gogulfwinds.com"
68694,12/31/2024 0:00:00,14570,"GULF WINDS",710,"GWCU"
68696,12/31/2024 0:00:00,5163,"NORTHERN",149,"Northern Credit Union"
68702,12/31/2024 0:00:00,943,"ADDITION FINANCIAL",235,"Addition Financial"
68705,12/31/2024 0:00:00,8223,"HUDSON VALLEY",727,"HVCU"
68708,12/31/2024 0:00:00,3486,"DORT FINANCIAL",1107,"FLAGLER CREDIT UNION"
68709,12/31/2024 0:00:00,3924,"CATHOLIC VANTAGE FINANCIAL",968,"CVF Credit Union"
68711,12/31/2024 0:00:00,1775,"HERITAGE FINANCIAL",1027,"Financial Development Center, an extension of Heritage Financial Credit Union"
68712,12/31/2024 0:00:00,1714,"VALLEY STRONG",901,"Solano First, a Division of Valley Strong Credit Union"
68712,12/31/2024 0:00:00,1714,"VALLEY STRONG",953,"Financial Center, a Division of Valley Strong Credit Union"
68713,12/31/2024 0:00:00,1479,"DESERT FINANCIAL",974,"None"
68714,12/31/2024 0:00:00,3895,"MARSHLAND",1006,"Visa"
68714,12/31/2024 0:00:00,3895,"MARSHLAND",1007,"CULIANCE"
68714,12/31/2024 0:00:00,3895,"MARSHLAND",1172,"IDProtect"
68714,12/31/2024 0:00:00,3895,"MARSHLAND",1173,"Debit Advantage"
68714,12/31/2024 0:00:00,3895,"MARSHLAND",1174,"$hopping Rewards"
68716,12/31/2024 0:00:00,8106,"LAUNCH CREDIT UNION",872,"Launch CU"
68716,12/31/2024 0:00:00,8106,"LAUNCH CREDIT UNION",873,"Launch"
68717,12/31/2024 0:00:00,9853,"INTERSTATE ",279,"Interstate Credit Union"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",72,"CPFCU"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",73,"CP Federal Credit Union"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",74,"CP Federal"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",847,"CP Financial Credit Union"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",848,"CP Financial"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",849,"CP"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",857,"TRUECCU.com"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",858,"TRUE Community Credit Union"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",859,"TRUE Community"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",860,"TRUECCU"
68718,12/31/2024 0:00:00,4073,"TRUE COMMUNITY",1202,"TRUE"
68722,12/31/2024 0:00:00,14478,"TRUSTONE FINANCIAL",43,"TruStone Financial"
68722,12/31/2024 0:00:00,14478,"TRUSTONE FINANCIAL",44,"TruStone"
68722,12/31/2024 0:00:00,14478,"TRUSTONE FINANCIAL",625,"TruStone Home Mortgage"
68722,12/31/2024 0:00:00,14478,"TRUSTONE FINANCIAL",935,"TruStone Financial Investment Services"
68722,12/31/2024 0:00:00,14478,"TRUSTONE FINANCIAL",936,"TruStone Financial Advisors"
68723,12/31/2024 0:00:00,5829,"RADIANT",877,"Radiant Credit Union"
68730,12/31/2024 0:00:00,848,"ARIZONA FINANCIAL",986,"Arizona Financial"
82791,12/31/2024 0:00:00,21640,"BEACON",462,"Beacon Trust Services"
82791,12/31/2024 0:00:00,21640,"BEACON",463,"Beacon Investment Services"
82791,12/31/2024 0:00:00,21640,"BEACON",464,"Beacon Ag Group"
95073,12/31/2024 0:00:00,23096,"MID-CITIES",544,"Mid Cities CU"
95073,12/31/2024 0:00:00,23096,"MID-CITIES",545,"Mid Cities Credit Union"
95073,12/31/2024 0:00:00,23096,"MID-CITIES",546,"MCCU"
95821,12/31/2024 0:00:00,15472,"TALERIS",973,"TCU/ Taleris"
96071,12/31/2024 0:00:00,24103,"ABBOTT LABORATORIES",358,"ALEC"
96719,12/31/2024 0:00:00,25273,"GORMAN-RUPP & ASSOCIATES",245,"GROhio Community Credit Union"
96755,12/31/2024 0:00:00,25309,"MYUSA",966,"MidUSA Credit Union"
96770,12/31/2024 0:00:00,25547,"PRODUCERS EMPLOYEES'",565,"PECU"
97059,12/31/2024 0:00:00,15711,"EARTHMOVER",226,"Panther Credit Union"
97059,12/31/2024 0:00:00,15711,"EARTHMOVER",661,"PCU"
97059,12/31/2024 0:00:00,15711,"EARTHMOVER",662,"ECU"
97068,12/31/2024 0:00:00,16728,"CHRISTIAN COMMUNITY",63,"The Credit Union"
97068,12/31/2024 0:00:00,16728,"CHRISTIAN COMMUNITY",64,"Christian Community CU"
97068,12/31/2024 0:00:00,16728,"CHRISTIAN COMMUNITY",305,"CCCU"
97068,12/31/2024 0:00:00,16728,"CHRISTIAN COMMUNITY",393,"myCCCU"
97068,12/31/2024 0:00:00,16728,"CHRISTIAN COMMUNITY",548,"Christian Community Credit Union"
97084,12/31/2024 0:00:00,15785,"DUPAGE",439,"DuPage Mortgage"
97094,12/31/2024 0:00:00,15388,"ACHIEVE",946,"ASI - American Share Insurance"
97094,12/31/2024 0:00:00,15388,"ACHIEVE",947,"ESI - Excess Share Insurance"
97094,12/31/2024 0:00:00,15388,"ACHIEVE",1175,"Equal Housing"
97101,12/31/2024 0:00:00,1025,"GLENDALE AREA SCHOOLS",1010,"Glendale Financial"
97102,12/31/2024 0:00:00,10341,"LATAH",1066,"Latah Credit Union"
97106,12/31/2024 0:00:00,1158,"GENFED FINANCIAL",838,"N/A - None"
