"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
10264,9/30/2024 0:00:00,4971,0,0,0,0,801539,0,0,939370,0,801539,0,0,0,0,0,0,0,0,0,0,122023,2,0,0,0,0,0,0,0,25237,0,1463,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,21545,0,7458,6206,0,915,5158,0,0,0,0,0,151,243212,0,0,271945,0,0,0,0,0,69762,0,0,0,0,5,0,9,243,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26700,0,853,1183,0,-15063,0,12412,338,0,0,0,0,0,0,0,100,302017,0,0,0,0,0,0,0,0,0,0,137154,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,9/30/2024 0:00:00,4975,0,0,0,0,11446765,415884,204892,14782572,0,11446765,415884,204892,0,0,0,28,0,0,0,0,32024,2,0,0,0,0,0,0,0,377355,0,68809,0,0,0,0,0,0,0,0,0,0,0,36158,0,0,0,0,0,0,0,0,157159,322,35168,77568,3507,2296,10695,0,0,0,0,7260,61986,4945452,0,0,4126007,0,0,0,0,0,753181,0,0,0,0,87,513,14,1842,0,0,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,446164,0,68243,98104,0,60342,0,0,0,0,0,0,0,0,0,0,762852,812054,0,0,0,0,0,0,0,0,0,0,2776899,1875,0,0,0,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58922,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,9/30/2024 0:00:00,4977,0,0,0,0,14021939,320481,0,19531614,0,16269939,320481,0,0,0,0,15,0,0,0,0,32024,3,0,0,0,0,0,0,0,628607,0,191426,0,0,0,0,0,0,0,0,0,0,0,147989,0,0,0,0,0,0,0,0,311648,1069,19741,255034,4791,26465,10062,0,2345,0,0,15988,0,7252040,0,0,1050454,0,0,0,0,0,1292765,0,0,0,0,36,1046,24,2038,182,0,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,820033,0,226586,155773,0,80703,0,60964,7266,0,0,0,0,0,0,0,443760,2968098,0,0,0,0,0,0,0,0,0,0,2891446,1480,0,0,0,18383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,1018522,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,9/30/2024 0:00:00,4983,0,0,0,0,150318923,3082679,358359,167978936,0,150318923,3082679,358359,0,0,0,37,0,0,0,0,32024,3,0,0,0,0,0,0,0,5219388,0,683444,0,0,0,0,0,0,0,0,0,0,0,690883,0,0,0,0,0,0,0,0,2437380,38090,366906,1458150,242694,321042,248794,0,0,0,0,21447,106563,47756607,0,0,23003659,0,0,0,0,2468734,7498474,0,0,0,0,1398,7143,284,13793,144,165,22927,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,5902832,0,1590749,1645922,0,81078,0,2600,0,0,0,0,0,0,0,164697441,1616280,11539733,0,0,0,0,0,0,0,0,0,0,14310824,869,0,0,0,107780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,47935364,0,0,0,0,0,0,0,0,0,28496705,0,0,1335585,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,9/30/2024 0:00:00,4996,0,0,0,0,9412213,1621374,916726,13207088,0,9412213,1621374,916726,0,0,0,15,0,0,0,0,122023,2,0,0,0,0,0,0,0,516911,0,27161,0,0,0,0,0,0,0,0,0,0,0,43355,0,0,0,0,0,0,0,0,161605,1594,11230,71479,22536,8990,6043,0,0,0,0,1576,2312,6147363,0,0,3603350,0,0,0,0,0,1404497,0,0,0,0,294,337,0,1547,0,6,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,544072,0,47739,191702,0,85664,0,29728,3724,0,0,0,0,0,0,0,127622,1362870,0,0,0,0,0,0,0,0,0,0,1252788,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,462,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,9/30/2024 0:00:00,5000,0,0,0,0,305024,0,0,486940,0,305024,0,0,0,0,0,3,0,0,0,0,122023,2,0,0,0,0,0,0,0,21183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11985,0,0,4968,0,1614,1532,0,0,0,0,0,1575,119011,0,0,179866,0,0,0,0,0,37390,0,0,0,0,0,0,0,251,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21183,0,0,556,0,-1047,0,0,0,0,0,0,0,0,0,0,0,155232,0,0,0,0,0,0,0,0,0,0,172553,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67695,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,9/30/2024 0:00:00,5007,0,0,0,0,23201659,1929023,856387,26921283,0,23201659,1929023,856387,0,0,0,16,0,0,0,0,62024,3,0,0,0,0,0,0,0,429980,0,360786,0,0,0,0,0,0,0,0,0,0,0,11430,0,0,0,0,0,0,0,0,224511,451,37678,41244,1684,21443,98844,0,0,0,0,3996,5390,755123,0,0,472483,0,0,0,0,0,1769169,0,0,0,0,493,730,81,1779,178,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,790766,0,12111,418252,0,-75616,0,24858,0,0,0,0,0,0,0,0,140011,84906,0,0,0,0,0,0,0,0,0,0,1922732,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,26657,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,9/30/2024 0:00:00,5010,0,0,0,0,25665591,0,0,28178824,0,25768899,0,0,0,0,0,23,0,0,0,0,92024,3,0,0,0,0,0,0,0,502989,0,423371,0,0,0,0,0,0,0,0,0,0,0,248627,0,0,0,0,0,0,0,0,557060,3164,0,122032,5616,26572,288113,0,0,0,0,4453,10481,5176786,0,0,3220552,0,0,0,0,621283,1038869,0,0,0,0,23,733,71,2796,0,3,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,926360,0,248627,10201,0,40371,0,135587,0,0,0,0,0,0,0,0,390721,2539206,0,0,0,0,0,0,0,0,0,0,1998155,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37231,0,0,0,0,0,0,0,0,0,1000000,0,0,174500,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324,9/30/2024 0:00:00,5011,0,0,0,0,8138623,0,0,8885110,0,8138623,0,0,0,0,0,0,0,0,0,0,62024,2,0,0,0,0,0,0,0,231374,0,46940,0,0,0,0,0,0,0,0,0,0,0,9121,0,0,0,0,0,0,0,0,95542,75,23029,64727,4180,4055,4100,0,0,0,0,1092,2607,2154403,0,0,2847584,0,0,0,0,0,783203,0,0,0,11653,27,251,4,749,54,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,278314,0,20774,50970,0,48275,0,1068,0,0,0,0,0,0,0,0,117273,1302859,0,0,0,0,0,0,0,0,0,0,732528,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,25669,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10327,9/30/2024 0:00:00,5014,0,0,0,0,12628570,0,0,18325725,0,12628570,0,0,0,0,0,48,0,0,0,0,62024,3,0,0,0,0,0,0,0,305031,0,424049,0,0,0,0,0,0,0,0,0,0,0,55582,0,0,0,0,0,0,0,0,134281,25,38714,63048,8339,9762,148623,0,0,0,0,2339,9986,2096013,0,0,1605809,0,0,0,0,0,983745,0,0,0,0,45,456,0,1304,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,729080,0,62393,104632,0,219171,0,9502,0,0,0,0,0,0,0,0,74279,915870,0,0,0,0,0,0,0,0,0,0,5673412,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,0,0,382809,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,9/30/2024 0:00:00,5019,0,0,0,0,100485031,5600653,0,119397228,0,100485031,5600653,0,0,0,0,17,0,0,0,0,62024,3,0,0,0,0,0,0,0,2963143,0,962772,0,0,0,0,0,0,0,0,0,0,0,760733,0,0,0,0,0,0,0,0,1807727,20329,254798,1397499,23017,266368,31900,0,0,0,0,16130,21244,24195189,0,0,14075980,0,0,0,0,1290172,5503680,0,0,-2,0,467,6252,203,11407,0,522,18851,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3925915,0,1496717,581893,0,628308,0,0,0,0,0,0,0,0,0,0,1963863,14858773,0,0,0,0,0,0,0,0,0,0,11683014,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,25186208,0,0,0,0,0,0,0,0,0,3700000,0,0,1135895,1840.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10351,9/30/2024 0:00:00,5032,0,0,0,0,105482201,0,0,110521586,0,105482201,0,0,0,0,0,21,0,0,0,0,122023,3,0,0,0,0,0,0,0,2648963,0,790647,0,0,0,0,0,0,0,0,0,0,0,312434,0,0,0,0,0,0,0,0,1386336,2955,292281,619264,41926,88617,291563,0,0,0,0,16229,108046,14065080,0,0,17030524,0,0,0,0,2460989,2091861,0,0,-3630,0,236,4668,0,9101,0,49,14054,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,3439610,0,667289,418598,0,784681,0,355423,0,0,0,0,0,0,0,0,1945395,5905003,0,0,0,0,0,0,0,0,0,0,9704049,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,922669,0,0,0,0,0,0,0,0,0,4750000,0,0,244758,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10353,9/30/2024 0:00:00,5033,0,0,0,0,34215612,1904832,0,46457227,0,34365612,7520832,0,0,0,0,31,0,0,0,0,62024,3,0,0,0,0,0,0,0,1268528,0,143670,0,0,0,0,0,0,0,0,0,0,0,232075,0,0,0,0,0,0,0,0,576103,15379,98641,374082,38845,6870,105458,0,0,0,0,5554,42011,6485022,0,0,5626673,0,0,0,0,0,2289938,0,0,-2070,0,354,1294,59,4356,52,0,6128,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,1412198,0,481748,581455,0,-96884,0,106382,12260,0,0,0,0,0,0,0,731929,5885707,0,0,0,0,0,0,0,0,0,0,4328734,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,418776,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10362,9/30/2024 0:00:00,5039,0,0,0,0,19742189,2250043,0,24033459,0,19742189,2250043,0,0,0,0,32,0,0,0,0,82024,3,0,0,0,0,0,0,0,765868,0,170357,0,0,0,0,0,0,0,0,0,0,0,164964,0,0,0,0,0,0,0,0,312747,3158,80058,82043,63556,51859,221610,0,0,0,0,3225,25605,11219918,0,0,2236615,0,0,0,0,175483,954766,0,0,0,0,86,908,46,3066,0,9,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,936225,0,193566,220460,0,39470,0,13846,4151,0,0,0,0,0,0,0,509829,1012610,0,0,0,0,0,0,0,0,0,0,2121768,878,0,0,0,72719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,8299449,0,0,0,0,0,0,0,0,0,1500000,0,0,320411,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10375,9/30/2024 0:00:00,5047,0,0,0,0,172934624,4487222,644009,206328255,0,172934624,4487222,644009,0,0,0,29,0,0,0,0,32024,3,0,0,0,0,0,0,0,3304729,0,2719903,0,0,0,0,0,0,0,0,0,0,0,1536104,0,0,0,0,0,0,0,0,2873111,27029,277762,810719,103585,309759,677099,0,0,0,0,31293,99320,15004543,0,0,46087391,0,0,0,0,1569939,1579004,0,0,0,0,575,9317,499,18992,170,271,29824,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,0,0,0,0,6024632,0,1894330,749763,0,1955307,0,690713,0,0,0,0,0,0,0,0,2872230,20902388,0,0,0,0,0,0,0,0,0,725690,29411292,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,29184687,0,0,0,0,0,0,0,0,0,22354815,0,0,266132,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10381,9/30/2024 0:00:00,5051,0,0,0,0,23371320,0,0,28350108,0,23371320,0,0,0,0,0,3,0,0,0,0,122023,3,0,0,0,0,0,0,0,491944,0,409026,0,0,0,0,0,0,0,0,0,0,0,17203,0,0,0,0,0,0,0,0,236991,0,34931,137413,10815,8736,15441,0,39766,0,0,0,13079,2299515,0,0,8239746,0,0,0,0,345405,1589121,0,0,0,0,0,276,0,3244,0,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,900970,0,35380,37400,0,393435,0,109077,0,0,0,0,0,0,0,0,0,3420643,0,0,0,0,0,0,0,0,0,0,4966534,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,9/30/2024 0:00:00,5058,0,0,0,0,3384321,0,0,3894670,0,3384321,0,0,0,0,0,7,0,0,0,0,112023,2,0,0,0,0,0,0,0,115677,0,48067,0,0,0,0,0,0,0,0,0,0,0,9209,0,0,0,0,0,0,0,0,139151,0,13300,30168,0,1387,3375,0,0,0,0,651,529,1298484,0,0,765674,0,0,0,0,0,223384,0,0,0,0,0,0,0,1441,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,163744,0,41303,5666,0,12017,0,32871,1831,0,0,0,0,0,0,0,23650,597244,0,0,0,0,0,0,0,0,0,0,502267,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422000,0,0,57477,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,9/30/2024 0:00:00,5060,0,0,0,0,126577731,4267132,0,152733532,0,126577731,4267132,0,0,0,0,14,0,0,0,0,32024,3,0,0,0,0,0,0,0,3348799,0,1181399,0,0,0,0,0,0,0,0,0,0,0,308454,0,0,0,0,0,0,0,0,1264824,11790,163043,803820,141842,231763,260927,0,20584,0,0,0,41268,23831788,0,0,45696301,0,0,0,0,1442522,1403958,0,0,0,0,604,3435,404,8981,0,127,13551,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4530198,0,604936,1069281,0,916588,0,0,0,0,0,0,0,0,0,0,508811,17396949,0,0,0,0,0,0,0,0,-89056,0,22853109,1496,0,0,0,42274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,61154265,0,0,0,0,0,0,0,0,0,24552747,0,0,210346,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10399,9/30/2024 0:00:00,5063,0,0,0,0,60652398,2422621,490042,74064791,0,60652398,2422621,490042,0,0,0,12,0,0,0,0,62023,3,0,0,0,0,0,0,0,1035100,0,1234497,0,0,0,0,0,0,0,0,0,0,0,26805,0,0,0,0,0,0,0,0,631642,12821,39034,124930,49936,22303,230724,0,0,0,0,10901,16934,1092157,0,0,1417584,0,0,0,0,764021,1388941,0,0,0,0,771,1111,0,3589,13,0,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2269597,0,113071,773930,0,460225,0,111732,5,0,0,0,0,0,0,0,201668,4746422,0,0,0,0,0,0,0,0,0,0,10430440,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9127,0,9127,5023585,0,0,29529,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10424,9/30/2024 0:00:00,5075,0,0,0,0,79477127,1766455,141017,104880828,0,92450127,1766455,141017,0,0,0,39,0,0,0,0,122023,3,0,0,0,0,0,0,0,4004143,0,246273,0,0,0,0,0,0,0,0,0,0,0,546889,0,0,0,0,0,0,0,0,1641363,9654,192994,314636,137801,189054,593913,0,226,0,0,13865,60176,43779451,0,0,7229643,0,0,0,0,1074968,2004217,0,0,0,0,953,3923,171,10437,0,331,15829,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,4250416,0,665722,1430519,0,-36064,0,0,0,0,0,0,0,0,0,0,757699,7054453,0,0,0,0,0,0,0,0,0,0,9648664,920,0,0,0,779257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,19209006,0,0,0,0,0,0,0,0,0,15608296,0,0,6929597,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10433,9/30/2024 0:00:00,5083,0,0,0,0,55717329,209415,132908,73730548,0,57711333,209415,132908,0,0,0,12,0,0,0,0,122023,3,0,0,0,0,0,0,0,1314181,0,650829,0,0,0,0,0,0,0,0,0,0,0,37642,0,0,0,0,0,0,0,0,501283,3480,323,175604,8395,14572,144239,0,0,0,0,5656,97703,9156607,0,0,9082228,0,0,0,0,0,5016828,0,0,0,38658,208,770,167,4307,270,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1965010,0,106321,934211,0,-90642,0,109775,0,0,0,0,0,0,0,0,425,1621018,0,0,0,0,0,0,0,0,0,0,14902079,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,0,0,1398195,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
