"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
11030,9/30/2024 0:00:00,5394,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6051386,0,0,0,0,0,0,0,0,0,0,0,2284017,2167505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499422,5109082,0,0,0,0,0,0,5499422,5109082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13294867,13093619,0,0,0,0,0,0,21078306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996000,2739000,248000,0,0,3983000,0,0,0,21078306,0,0,0,0,343790,343790,8985397,14089533,1986376,0,343790,25405096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946862,575945,0,0,0,0,0,17049759,722940,0,0,722940,0,0,0,869848,16902851,0,16902851,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,9/30/2024 0:00:00,5396,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649146,2499421,0,0,3051748,2669810,0,0,5700894,5169231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675062,620742,0,0,0,0,0,0,0,0,0,0,6375956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,200000,0,0,0,6375956,0,0,0,0,0,0,0,2139955,3284623,1151378,0,6575956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962548,223628,0,0,223628,0,0,0,580318,3605858,0,3605858,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,9/30/2024 0:00:00,5404,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000,1050000,0,0,0,3000000,0,0,0,0,0,0,0,0,4868,4868,1950000,1050000,0,0,4868,3004868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334658,112734,0,0,112734,0,0,0,72163,3375229,0,3375229,0,0,0,0,0,0,0,0,0,0,0,0,0
11056,9/30/2024 0:00:00,5410,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,0,0,146777,0,0,0,0,146777,396777,0,0,0,0,396777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375514,127069,0,0,127069,0,0,0,120363,2382220,0,2382220,0,0,0,0,0,0,0,0,0,0,0,0,0
11057,9/30/2024 0:00:00,5411,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389063,5760932,0,0,6389063,5760932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497000,485313,0,0,0,0,0,6886063,6246245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10199000,0,0,0,0,10199000,0,0,6246244,0,890987,0,0,0,0,890987,11089987,1406003,2913253,1926988,0,17336231,0,0,0,0,0,0,0,2102076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16210854,824170,0,0,824170,0,0,0,1536335,15498689,0,15498689,0,0,0,0,0,0,0,0,0,0,0,0,0
11065,9/30/2024 0:00:00,5417,Subm,0,0,0,0,0,0,0,0,0,6530941,0,0,0,0,1992390446,0,0,3596428834,0,6898647000,0,0,0,221141325,0,0,0,0,1750000000,0,0,0,0,0,0,112168000,112424698,0,0,327040122,321369857,0,0,439208122,433794555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976485,830478,0,0,0,0,0,0,0,0,0,0,976485,830478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440184607,434625033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434625033,0,0,100902675,0,0,5556250,106458925,58355262,269914063,76958723,128242543,7613367,541083958,0,0,0,0,0,125150768,0,0,14268063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458379006,109310114,0,0,109310114,0,0,0,113972015,1453717105,0,1453717105,0,0,0,0,0,0,0,0,0,0,0,0,0
11067,9/30/2024 0:00:00,5418,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37717632,0,11044776,0,0,0,725234,0,0,0,0,0,271975,282305,0,0,11789982,11504779,0,0,2401852,2371603,0,0,14191834,13876382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523816,1407417,0,0,0,0,0,0,0,0,0,0,15987625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480000,1240000,248000,0,0,3968000,0,0,0,15987624,0,2758606,0,0,0,2758606,8911414,9680418,2296598,692168,1133632,22714230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12326353,150751,0,0,150751,0,0,0,1057707,11419397,0,11419397,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,9/30/2024 0:00:00,5436,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807351,4824258,0,0,31358518,30370873,0,0,17321741,15621879,73986,72463,48680259,45992752,73986,72463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6868000,6797821,0,0,0,0,0,0,60355610,73986,72463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72463,60355610,405415,0,0,182690,0,588105,23466075,21381132,11523520,4645451,0,61016178,0,0,0,0,0,0,0,0,3770200,1759000,0,0,226102,164215,0,0,2193963,0,0,0,1586492,0,0,0,12879657,196847,0,0,196847,0,0,0,1084976,11991528,0,11991528,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,9/30/2024 0:00:00,5443,Subm,0,0,0,0,4260407,0,0,0,0,0,0,0,0,0,0,0,0,294839250,0,392540517,0,0,30000000,32315842,0,0,0,0,150600000,0,0,2500492,2530860,0,0,0,0,0,0,32958669,29923887,0,0,32958669,29923887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35459161,32454747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001043,3001043,3001043,0,0,0,0,0,0,3001043,0,32454747,0,0,7806200,0,0,0,7806200,6419131,11106811,9228762,13506243,3001043,43261990,0,0,0,0,1371429,4660283,0,0,0,0,0,0,0,0,0,0,22500000,38083192,0,7565085,9648152,0,0,0,85604718,7017000,26300000,0,33317000,0,0,0,7762941,111158777,0,111158777,0,47027280,45000044,2027236,0,0,35455790,3300611,29154136,0,0,3001043,0
11123,9/30/2024 0:00:00,5451,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075000,500000,1380000,0,150044,3105044,1075000,500000,1380000,0,150044,3105044,0,0,-7288,-7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405650,3839,0,0,3839,0,0,0,25391,1384098,0,1384098,0,0,0,0,0,0,0,0,0,0,0,0,0
11144,9/30/2024 0:00:00,5461,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57345228,0,88903374,0,0,0,0,0,99999544,0,0,0,3500000,3507470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5953000,6013578,0,0,9453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900000,7996000,0,0,0,17896000,0,0,0,9453000,0,1025337,0,0,0,1025337,17150000,11224337,0,0,0,28374337,0,0,0,0,0,4698463,0,0,386428,0,0,0,0,0,1200670,0,0,0,0,0,1309189,0,0,0,46539106,2199606,0,0,2199606,0,0,0,3655069,45083643,0,45083643,0,0,0,0,0,0,0,0,0,0,0,0,0
11152,9/30/2024 0:00:00,5466,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521557,0,0,0,0,0,0,0,0,0,0,71060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997000,3600000,0,0,0,9597000,0,0,0,0,0,0,0,0,131715,131715,5997000,3600000,0,0,131715,9728715,0,0,0,0,0,0,0,0,217139,0,0,0,0,0,0,0,0,0,0,0,8811,0,0,0,3556903,38873,0,0,38873,0,0,0,231092,3364684,0,3364684,0,0,0,0,0,0,0,0,0,0,0,0,0
11154,9/30/2024 0:00:00,5468,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445138,435970,0,0,445138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989000,2748000,749000,0,0,5486000,0,0,0,445138,0,241070,0,0,0,241070,2189000,3234208,749000,0,0,6172208,0,0,0,0,0,0,0,0,80659,0,0,0,0,0,0,0,500000,0,0,0,60610,0,0,0,15990919,499166,0,0,499166,0,0,0,1195300,15294785,0,15294785,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,9/30/2024 0:00:00,5470,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,728963,0,0,0,0,0,0,750000,728963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14536000,14337612,0,0,15286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15286000,0,100000,0,0,0,100000,3934000,9260000,2192000,0,0,15386000,0,0,0,0,0,964835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12582090,77895,0,0,77895,0,0,0,263240,12396745,0,12396745,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,9/30/2024 0:00:00,5474,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82009900,0,70668843,0,0,0,0,0,0,0,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582052,550276,0,0,0,0,0,0,582052,550276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582052,550276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550276,0,1338024,0,0,0,0,1338024,1888300,0,0,0,0,1888300,0,0,0,0,0,6795977,0,0,0,0,412562,3984326,0,0,0,0,0,0,0,0,0,0,0,0,19663896,2775459,0,0,2775459,0,0,0,1790262,20649093,0,20649093,0,0,0,0,0,0,0,0,0,0,0,0,0
11164,9/30/2024 0:00:00,5475,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475000,8051447,0,0,0,0,0,0,8475000,8051447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475000,0,0,0,0,0,0,4045000,2437000,303000,1690000,0,8475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172029,51749,0,0,51749,0,0,0,104726,3119052,0,3119052,0,0,0,0,0,0,0,0,0,0,0,0,0
11168,9/30/2024 0:00:00,5478,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889000,4878000,600000,0,0,8367000,0,0,0,0,0,0,0,0,162309,162309,2889000,4878000,600000,0,162309,8529309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662928,82797,0,0,82797,0,0,0,267144,2478581,0,2478581,0,0,0,0,0,0,0,0,0,0,0,0,0
11170,9/30/2024 0:00:00,5479,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603525,0,21083153,0,0,0,0,0,0,0,0,281828,0,0,1250000,1197893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,1197893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946000,14663000,8698000,0,0,30307000,0,0,1197893,0,766728,0,0,0,900000,1666728,7712728,15860893,8698000,0,900000,33171621,0,0,0,0,0,5266100,0,0,0,0,0,0,0,0,0,0,440400,0,0,0,0,0,0,0,20985815,893949,0,0,893949,0,0,0,1771380,20108384,0,20108384,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,9/30/2024 0:00:00,5481,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479000,6829000,0,0,0,10308000,0,0,0,0,0,0,0,0,96425,96425,3479000,6829000,0,0,96425,10404425,0,0,0,0,0,0,0,0,355968,0,0,0,0,0,0,0,0,0,0,0,14471,0,0,0,2841846,221573,0,0,221573,0,0,0,221847,2841572,0,2841572,0,0,0,0,0,0,0,0,0,0,0,0,0
11242,9/30/2024 0:00:00,5519,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,970685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738000,1670513,0,0,0,0,1000000,1738000,1670513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670513,1000000,0,0,0,0,71751,71751,246666,2423847,0,0,71751,2742264,0,0,0,0,0,0,0,0,104608,0,0,0,0,0,0,0,0,0,0,0,265192,0,0,0,2050337,70479,0,0,70479,0,0,0,256354,1864462,0,1864462,0,0,0,0,0,0,0,0,0,0,0,0,0
11253,9/30/2024 0:00:00,5524,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16729881,0,21504128,0,0,0,13261858,0,0,0,0,7750000,0,0,0,0,0,0,0,0,0,0,12572963,11486747,0,0,12572963,11486747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12572963,11486747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,200000,0,0,0,350000,0,0,11486747,0,0,261759,0,0,486500,748259,373302,461759,909684,3987441,6852820,12585006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692656,439875,0,0,0,0,621640,0,0,0,17955728,1284598,0,0,1284598,0,0,0,1985485,17254841,0,17254841,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,9/30/2024 0:00:00,5525,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500000,22669495,0,0,0,0,0,0,23500000,22669495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16502000,16278155,0,0,40002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40002000,0,0,0,0,491256,491256,16400000,22610000,992000,0,491256,40493256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27025614,689356,0,0,689356,0,0,0,1062750,26652220,0,26652220,0,0,0,0,0,0,0,0,0,0,0,0,0
11273,9/30/2024 0:00:00,5536,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245870,3205000,0,0,0,0,0,0,0,0,0,0,3245870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236000,4230000,1492000,498000,0,8456000,0,0,0,3245870,0,0,0,0,170000,170000,2236000,4730000,1492000,2211678,1202192,11871870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9895888,215645,0,0,215645,0,0,0,767544,9343989,0,9343989,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,9/30/2024 0:00:00,5543,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244000,997000,248000,0,0,2489000,0,0,0,0,0,0,0,0,36121,36121,1244000,997000,248000,0,36121,2525121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115113,20061,0,0,20061,0,0,0,42918,1092256,0,1092256,0,0,0,0,0,0,0,0,0,0,0,0,0
11293,9/30/2024 0:00:00,5548,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24456391,0,45764361,0,0,0,3460000,0,0,0,0,10187931,0,0,16828288,15845346,0,0,503325,467644,0,0,22209956,20347407,0,0,22713281,20815051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22164715,20419856,11238702,10928344,248000,243724,0,0,0,0,11238702,61954284,57323977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696000,248000,0,0,0,944000,0,0,57323977,11238701,0,1485078,0,0,904367,2389445,11403185,19746111,21783088,15037085,3926654,71896123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38586259,2206227,0,0,2206227,0,0,0,2341528,38450958,0,38450958,0,0,0,0,0,0,0,0,0,0,0,0,0
