"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
12354,9/30/2024 0:00:00,6168,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,138609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12723534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290861,290861,15479713,0,-290861,-290861,0,0,0,0,0,2669584,0,284345,284345,0,0,0,0,0,0,0,28285654,-6516,-6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28285654,0,0,290861,5,622085,0,1,58370,0,0,0,0,0,0,0,0,0,0,680455,0,0,0,0,0,0,0,0,0,0,43,2366585,231591,2366585,231591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3047040,231591,2424955,22159080,25394080,3235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12356,9/30/2024 0:00:00,6169,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,38131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5090,-5090,2653431,0,5090,5090,0,0,0,0,0,211554,0,67952,67952,0,0,0,0,0,0,0,8205047,73042,73042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205047,0,0,-5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840761,6840761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12361,9/30/2024 0:00:00,6171,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,49574083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138382281,0,0,0,0,0,0,0,25957547,0,0,0,0,0,0,0,0,3369686,3369686,277786783,0,-3369686,-3369686,0,0,0,0,0,25838215,0,3514257,3514257,0,0,0,0,0,0,0,396799450,144571,144571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396799450,0,0,3369686,361,67417442,10104414,169,11838655,1397000,0,0,0,0,0,0,137,24362461,350000,103618558,11851414,27,3729577,2205600,0,0,0,0,0,0,272,9468506,10671142,13198083,12876742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,116816641,24728156,26144407,359814332,359814332,0,31,15238112,0,0,1,82000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512500
12365,9/30/2024 0:00:00,6172,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4993357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43572,43572,4949785,0,-43572,-43572,0,0,0,0,0,440102,0,101069,101069,0,0,0,0,0,0,0,12594618,57497,57497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12594618,0,0,43572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300748,10300748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12375,9/30/2024 0:00:00,6178,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,3533,278544,0,-3533,-3533,0,0,0,0,0,20063,0,3603,3603,0,0,0,0,0,0,0,391587,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391587,0,0,3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344298,344298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12383,9/30/2024 0:00:00,6180,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,975968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61332,61332,5945760,0,-61332,-61332,0,0,0,0,0,755275,0,176059,176059,0,0,0,0,0,0,0,20297800,114727,114727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20297800,0,0,61332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17369360,17369360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31261
12425,9/30/2024 0:00:00,6204,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,182034974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154717148,0,0,0,0,0,0,0,72832182,0,0,0,0,0,0,0,0,3791612,3791612,484523248,0,-3791612,-3791612,0,0,0,0,0,40305983,0,5882696,5882696,0,0,0,0,0,0,0,765779194,2091084,2091084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765779194,0,0,3791612,240,115724245,7161445,145,22966187,180000,2,1095000,0,21,14385433,12227899,41,21633056,0,175803921,19569344,253,18624478,6170550,0,0,0,0,0,0,1081,66337132,23890611,84961610,30061161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,260765531,49630505,106464018,623665606,623665606,0,0,0,0,0,7,2425634,0,0,7,2425634,940,0,0,0,0,1,0,0,0,0,0,0,0,0,85474201,0,1968598
12438,9/30/2024 0:00:00,6210,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,326387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26990305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219108,219108,38408182,0,-219108,-219108,0,0,0,0,0,1483902,0,617202,617202,0,0,0,0,0,0,0,73982784,398094,398094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73982784,0,0,219108,0,0,0,197,9307646,2374950,0,0,0,0,0,0,0,0,0,9307646,2374950,67,2266661,344000,0,0,0,0,0,0,2,62678,0,2329339,344000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,11636985,2718950,507597,64151958,64151958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87209
12440,9/30/2024 0:00:00,6212,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14750,14750,1632509,0,-14750,-14750,0,0,0,0,0,63923,0,31815,31815,0,0,0,0,0,0,0,3972727,17065,17065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972727,0,0,14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625792,3625792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12443,9/30/2024 0:00:00,6215,Subm,0,0,0,196400,0,196400,0,0,0,0,0,0,0,51903515,-1730000,50173515,49977115,196400,0,0,0,0,0,0,0,0,114791823,114231542,0,560281,0,71799985,71206726,593259,288429816,0,288429816,10695523,0,252466198,22702829,2565266,66379913,0,66379913,161112,0,66193565,25236,0,0,5414401,5414401,535987136,0,535987136,5442234,0,114231542,252466198,160663401,3183761,52554106,0,52554106,5800416,46753690,0,0,0,0,0,0,694112231,694112231,67259763,49783841,114231542,252466198,207187126,3183761,0,0,0,0,0,468384955.2,9956768.2,57115771,189349648.5,207187126,4775641.5,0,0,0,0,0,989795,989795,3388573,0,0,3388573,4721716,4721716,0,0,402150,402150,0,0,402150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502234,0,0,0,0,0,0,9502234,0,9502234,0,0,0,0,0,9502234,0,703614465,477887189.2,1105,5414401,140,22612324,1629550,258,21900258,374500,85,14224508,1152891,0,0,0,160,56054733,2305600,114791823,5462541,504,28476029,5835381,0,0,0,0,0,0,771,43323956,8570656,71799985,14406037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,186591808,19868578,68310531,622781004,624026004,1245000,0,0,0,0,3,672930,3,0,0,0,0,0,0,0,0,0,83082489,1196,0,0,0,0,0,0,47946705,0,1291835
12458,9/30/2024 0:00:00,6225,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,116116989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209928180,0,0,0,0,0,0,0,5379891,0,0,0,0,0,0,0,0,1438277,1438277,310142791,0,-1438277,-1438277,0,0,0,0,0,11330111,0,3797249,3797249,0,0,0,0,0,0,0,492059788,2358972,2358972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492059788,0,0,1438277,162,30031073,455000,286,23166873,1061000,0,0,0,0,0,0,74,2384914,1459000,55582860,2975000,309,20217895,6675375,0,0,0,0,0,0,437,20472242,4304500,40690137,10979875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,96272997,13954875,23175208,411522368,411522368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37022049,0,146730
12470,9/30/2024 0:00:00,6234,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32749717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449081,449081,34624872,0,-449081,-449081,0,0,0,0,0,572148,0,517379,517379,0,0,0,0,0,0,0,44928405,68298,68298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44928405,0,0,449081,23,1659513,0,4,91586,0,0,0,0,0,0,0,15,573137,0,2324236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2324236,0,0,37797958,38548752,750794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12472,9/30/2024 0:00:00,6236,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12751566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65460,65460,12686106,0,-65460,-65460,0,0,0,0,0,744086,0,133680,133680,0,0,0,0,0,0,0,15567234,68220,68220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15567234,0,0,65460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12874462,13618462,744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12473,9/30/2024 0:00:00,6237,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,72545937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94988960,0,0,0,0,0,0,0,15906532,0,0,0,0,0,0,0,0,786896,786896,202168296,0,-786896,-786896,0,0,0,0,0,9600021,0,2434835,2434835,0,0,0,0,0,0,0,304567826,1647939,1647939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304567826,0,0,786896,435,42036927,978875,343,20040711,1237500,150,21536211,2504950,12,1930391,0,31,1005243,0,86549483,4721325,158,5510217,973500,0,0,0,0,0,0,0,0,0,5510217,973500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,92059700,5694825,24428469,240884769,253344769,12460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13886
12478,9/30/2024 0:00:00,6240,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23279574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161212,161212,24591855,0,-161212,-161212,0,0,0,0,0,914474,0,294941,294941,0,0,0,0,0,0,0,44481752,133729,133729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44481752,0,0,161212,0,0,0,0,0,0,0,0,0,0,0,0,24,627109,95079,627109,95079,0,0,0,0,0,0,0,0,0,23,846384,147892,846384,147892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1473493,242971,1473493,36513202,36513202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12505,9/30/2024 0:00:00,6251,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15274,15274,1130747,0,-15274,-15274,0,0,0,0,0,32929,0,24811,24811,0,0,0,0,0,0,0,2871997,9537,9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871997,0,0,15274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348391,2348391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12508,9/30/2024 0:00:00,6252,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28569,28569,3429865,0,-28569,-28569,0,0,0,0,0,70687,0,47811,47811,0,0,0,0,0,0,0,5005581,19242,19242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005581,0,0,28569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569806,4569806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12527,9/30/2024 0:00:00,6261,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611,6611,71754,0,-6611,-6611,0,0,0,0,0,6332,0,2710,2710,0,0,0,0,0,0,0,262872,-3901,-3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262872,0,0,6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216702,216702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12543,9/30/2024 0:00:00,6268,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,66833393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26476186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385080,385080,60899989,0,-385080,-385080,0,0,0,0,0,7929537,0,1385357,1385357,0,0,0,0,0,0,0,153791889,1000277,1000277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153791889,0,0,385080,11,2447249,0,4,238065,0,0,0,0,1,151871,0,30,4771085,4679000,7608270,4679000,5,234797,0,0,0,0,0,0,0,239,26965815,11189782,27200612,11189782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,34808882,15868782,31736900,145274634,145274634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4702660,0,56146
12546,9/30/2024 0:00:00,6269,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13889,13889,1263121,0,-13889,-13889,0,0,0,0,0,42245,0,27296,27296,0,0,0,0,0,0,0,2705612,13407,13407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705612,0,0,13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483891,2483891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12570,9/30/2024 0:00:00,6281,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,774569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21357922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637005,637005,39402808,0,-637005,-637005,0,0,0,0,0,7964328,0,487194,487194,0,0,0,0,0,0,0,57590861,-149811,-149811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57590861,0,0,637005,71,10755162,260000,102,5291142,440084,2,209979,0,1,73415,0,12,1092234,0,17421932,700084,17,705430,162865,0,0,0,0,0,0,6,554528,125000,1259958,287865,2,59933,0,0,0,0,0,0,0,5,213170,0,273103,0,218,18954993,987949,1711437,52545848,52545848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,9/30/2024 0:00:00,6300,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,37004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27779340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255949,255949,32695945,0,-255949,-255949,0,0,0,0,0,2398278,0,428897,428897,0,0,0,0,0,0,0,62777559,172948,172948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62777559,0,0,255949,7,928052,873100,64,3656855,860848,0,0,0,0,0,0,0,0,0,4584907,1733948,0,0,0,0,0,0,20,587647,283500,0,0,0,587647,283500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5172554,2017448,793095,48574439,48574439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103535
